set,idx,category,layer,proj_S1,proj_S2
S2_1P,76,A4,16,-1.0639972648438971,5.595901195255053
S2_1P,76,A4,17,3.1066796594097292,9.688121327501207
S2_1P,76,A4,18,3.9197315595541786,11.363510255901556
S2_1P,76,A4,19,18.335061425026474,10.859259508093643
S2_1P,76,A4,20,13.273248463007832,9.851502262714195
S2_1P,76,A4,21,13.734614664438586,12.281406158790254
S2_1P,76,A4,22,26.24610570557301,23.53918970099012
S2_1P,76,A4,23,36.38226912547114,30.741412367661077
S2_1P,76,A4,24,51.083003332800374,39.55111511505505
S2_1P,77,A4,0,-0.2847949887064045,-0.6601931149259171
S2_1P,77,A4,1,0.08380129986851881,0.07097119469803337
S2_1P,77,A4,2,-0.11811509623221034,-0.4581623087723133
S2_1P,77,A4,3,2.049794944187118,0.2758724005763004
S2_1P,77,A4,4,2.069393693227181,-0.4838787451454064
S2_1P,77,A4,5,2.391226103459802,3.9841905544285625
S2_1P,77,A4,6,0.8396821490028732,5.477885351189093
S2_1P,77,A4,7,-3.0563492787001927,3.337281434495692
S2_1P,77,A4,8,-2.5725597149751076,5.376611708316158
S2_1P,77,A4,9,-5.83540290134048,4.08703955006006
S2_1P,77,A4,10,-8.903434827283462,4.104436911179205
S2_1P,77,A4,11,-5.583179736995941,5.517589012729182
S2_1P,77,A4,12,-4.926540935168134,2.1342086020358044
S2_1P,77,A4,13,-3.0523846135783765,-3.5262468947208525
S2_1P,77,A4,14,-3.5955295184986316,-1.5414217997531716
S2_1P,77,A4,15,-5.978580779945357,-1.8384754042631148
S2_1P,77,A4,16,-7.138390293927891,-0.025232054849115393
S2_1P,77,A4,17,-5.903124552086282,3.5507149098196145
S2_1P,77,A4,18,-8.201942444746244,5.1841688435150735
S2_1P,77,A4,19,0.7436813543929679,2.4670514770934293
S2_1P,77,A4,20,-4.185407176343952,2.3450997490442886
S2_1P,77,A4,21,-5.054580248745882,1.539583052987532
S2_1P,77,A4,22,2.2425425717520433,8.416743494201812
S2_1P,77,A4,23,8.338944157802691,10.597606161333953
S2_1P,77,A4,24,23.114062502556344,14.244456609801851
S2_1P,78,A4,0,-0.374466368373613,-1.153893460720739
S2_1P,78,A4,1,0.058165359648161025,-0.2775587966733707
S2_1P,78,A4,2,-0.4680591868778462,-1.0014587858650161
S2_1P,78,A4,3,0.275260763794336,-0.8783572081100768
S2_1P,78,A4,4,0.6382087475581885,-1.0278580620310964
S2_1P,78,A4,5,1.7933955362373555,2.4328140957095856
S2_1P,78,A4,6,1.2560065435515801,3.7255647896883164
S2_1P,78,A4,7,-1.235397714906197,3.7352443741850037
S2_1P,78,A4,8,-1.2108305330706617,7.116983210270162
S2_1P,78,A4,9,-3.827894357254162,4.670557479391688
S2_1P,78,A4,10,-6.344799789399486,5.084235480316037
S2_1P,78,A4,11,-2.8081213374232608,4.529863692499498
S2_1P,78,A4,12,-3.262778808498296,1.4733726481716227
S2_1P,78,A4,13,-2.6923112049163103,-5.407381201273273
S2_1P,78,A4,14,-3.539735602780659,-2.0028478978362614
S2_1P,78,A4,15,-6.251541344507616,-1.974233318543284
S2_1P,78,A4,16,-7.13085632127176,-1.8948186078515588
S2_1P,78,A4,17,-6.5803570648542,0.9311058521976272
S2_1P,78,A4,18,-9.407161315215488,2.951010512385725
S2_1P,78,A4,19,-3.1142157135420936,1.4495341875140642
S2_1P,78,A4,20,-7.918356001461126,-0.8092660396741609
S2_1P,78,A4,21,-10.239955278005052,-1.8362352052138036
S2_1P,78,A4,22,-4.007325931875831,3.8937957293598133
S2_1P,78,A4,23,0.012208719538148394,4.213869473524864
S2_1P,78,A4,24,9.703784556324877,7.605909618286841
S2_1P,79,A4,0,-0.21572396669708133,-0.658801900209292
S2_1P,79,A4,1,0.09664620890499662,0.6748859336501947
S2_1P,79,A4,2,-0.2825132163714507,-0.03927676497391552
S2_1P,79,A4,3,1.5470439983534054,0.7555035415106348
S2_1P,79,A4,4,1.9193307825464458,0.32009235197130415
S2_1P,79,A4,5,2.6968186401924914,3.4089417745095933
S2_1P,79,A4,6,1.4759889428093906,5.77120630224206
S2_1P,79,A4,7,-2.63024238839632,5.257630799836746
S2_1P,79,A4,8,-2.028354108360871,7.5803448292953535
S2_1P,79,A4,9,-5.227279289381528,7.011051178699223
S2_1P,79,A4,10,-6.891630647625032,8.047981532334271
S2_1P,79,A4,11,-2.542082619540193,8.728833918471244
S2_1P,79,A4,12,-1.9769726468943847,5.736907173987393
S2_1P,79,A4,13,-3.107194843799448,-0.45443129901648494
S2_1P,79,A4,14,-3.3540836306674935,2.2025350281897245
S2_1P,79,A4,15,-4.206451117493066,2.5589852679640206
S2_1P,79,A4,16,-3.3504381254139233,3.50308012928721
S2_1P,79,A4,17,1.068246277965046,8.079316083588429
S2_1P,79,A4,18,3.3820470810697456,11.280298907252591
S2_1P,79,A4,19,20.719510391593097,12.942894592889692
S2_1P,79,A4,20,19.58800784861672,16.134496065292797
S2_1P,79,A4,21,19.735101593552898,19.89853343906715
S2_1P,79,A4,22,30.329930058295986,32.14211777889108
S2_1P,79,A4,23,42.95492928278158,42.11613967671874
S2_1P,79,A4,24,59.518460288305796,56.20215249044371
S2_1P,80,A5,0,0.09716326767939065,-0.7916806082717655
S2_1P,80,A5,1,0.35944425916721584,0.5880233869125839
S2_1P,80,A5,2,-0.6487425751177641,-0.38535328639445104
S2_1P,80,A5,3,0.9660140796874023,0.5284509941030664
S2_1P,80,A5,4,1.3618228528856522,-0.13763237641081005
S2_1P,80,A5,5,1.6573657194813238,2.9216212133327595
S2_1P,80,A5,6,0.8602446777893252,3.387182816869643
S2_1P,80,A5,7,-0.37897137154527927,4.616703490534283
S2_1P,80,A5,8,1.856775557335744,5.172824521929708
S2_1P,80,A5,9,-2.8614406938523635,3.649647910178797
S2_1P,80,A5,10,-2.7666937580501854,6.460823106998371
S2_1P,80,A5,11,3.0293388075621133,8.320091995802576
S2_1P,80,A5,12,2.966145324392919,5.4511315643588105
S2_1P,80,A5,13,3.529648876644133,-1.356678691528879
S2_1P,80,A5,14,3.328351780365006,0.817469065772825
S2_1P,80,A5,15,3.5056777337986884,2.2489326524386124
S2_1P,80,A5,16,2.806394509774309,1.7053722782901124
S2_1P,80,A5,17,5.785319240418394,6.488181396658266
S2_1P,80,A5,18,7.555579431015092,9.038542492288027
S2_1P,80,A5,19,16.831930547966422,11.691950440819472
S2_1P,80,A5,20,14.222553578091697,7.571958643124404
S2_1P,80,A5,21,16.11457743528414,5.428337120853829
S2_1P,80,A5,22,23.825107024332077,13.465777485008608
S2_1P,80,A5,23,32.56328897309047,17.477068261271278
S2_1P,80,A5,24,36.95174626563001,21.11633110914002
S2_1P,81,A5,0,0.02049402300999517,-0.8204400843512447
S2_1P,81,A5,1,0.44837529262719594,0.18774769140341302
S2_1P,81,A5,2,0.13779313425725437,-0.1414063581269216
S2_1P,81,A5,3,1.8562174750831013,0.9894650629486795
S2_1P,81,A5,4,2.156025231290753,0.6736980873881139
S2_1P,81,A5,5,3.0346629840628756,3.8238981187482843
S2_1P,81,A5,6,2.433913682781051,4.589139088974831
S2_1P,81,A5,7,-0.3530602061383994,4.9339664171622655
S2_1P,81,A5,8,2.312996068659191,5.958165942456969
S2_1P,81,A5,9,-2.0399841300712365,4.6308661852853374
S2_1P,81,A5,10,-3.3425338147781862,7.109334408779741
S2_1P,81,A5,11,0.6120170691506083,7.495683757121211
S2_1P,81,A5,12,-0.43132543519224253,3.987375660022156
S2_1P,81,A5,13,-0.9107510632531726,-3.5396082401321802
S2_1P,81,A5,14,-1.304059389177138,-1.393004007280775
S2_1P,81,A5,15,-4.01017976637195,-0.6331029747447547
S2_1P,81,A5,16,-5.622707073556496,-1.3893137604594035
S2_1P,81,A5,17,-3.4925514076388278,2.664073867385027
S2_1P,81,A5,18,-4.546908185887228,5.913456390706937
S2_1P,81,A5,19,7.181340747717557,3.3376794647397476
S2_1P,81,A5,20,2.6461734301960727,-0.39610473374752697
S2_1P,81,A5,21,-0.4001621903203407,-3.975486639012092
S2_1P,81,A5,22,4.779923023571358,0.45743264674817397
S2_1P,81,A5,23,11.188605244212809,2.3889802890334257
S2_1P,81,A5,24,19.87954923804176,2.1788810215553767
S2_1P,82,A5,0,0.14233348528500997,-0.3455874994328514
S2_1P,82,A5,1,0.42925866640712856,0.35134250769430503
S2_1P,82,A5,2,0.033664814385466646,0.4596923091579505
S2_1P,82,A5,3,1.698970401674798,1.3544985323818806
S2_1P,82,A5,4,2.3478563720214596,0.8978835508315095
S2_1P,82,A5,5,2.981899108531501,4.06963032232647
S2_1P,82,A5,6,2.4445070738414527,5.023324460510273
S2_1P,82,A5,7,-0.8950777594640908,4.382813914230644
S2_1P,82,A5,8,1.1369028134799555,7.11326910766476
S2_1P,82,A5,9,-3.6080748602298582,6.382549101495169
S2_1P,82,A5,10,-5.3433295088970185,8.007049792385327
S2_1P,82,A5,11,-0.8321708865937721,9.137514621338488
S2_1P,82,A5,12,-1.5607840271710598,5.995126824703677
S2_1P,82,A5,13,-2.0216426973986334,-0.9224997627746196
S2_1P,82,A5,14,-3.5580270834040073,0.6416251241834359
S2_1P,82,A5,15,-4.496357103657712,1.1530005797505076
S2_1P,82,A5,16,-4.97274632260449,1.2102631368147296
S2_1P,82,A5,17,-2.0254428642557487,5.905305016039397
S2_1P,82,A5,18,-3.1012114470316936,8.150204083130816
S2_1P,82,A5,19,2.3730235667428925,8.232132036067672
S2_1P,82,A5,20,-0.6201723203675247,3.108080193799689
S2_1P,82,A5,21,0.006891682454771342,0.3864910416712286
S2_1P,82,A5,22,6.244730881467209,7.9516254310543015
S2_1P,82,A5,23,12.765381692615003,11.35567651019931
S2_1P,82,A5,24,12.697018837922906,8.453759921497735
S2_1P,83,A5,0,-0.19287308463610656,-0.8257901755661532
S2_1P,83,A5,1,0.1600824606077109,0.26671807694833854
S2_1P,83,A5,2,0.008006848551142087,-0.2996615703447101
S2_1P,83,A5,3,1.6024960733921914,0.2782455674707477
S2_1P,83,A5,4,1.8516397544084293,-0.14798118035988428
S2_1P,83,A5,5,1.4963763092378832,3.5613193066700886
S2_1P,83,A5,6,0.13705073158640063,5.5573488229116075
S2_1P,83,A5,7,-3.664444785484796,4.288296779454199
S2_1P,83,A5,8,-2.630120245532141,5.105393722863445
S2_1P,83,A5,9,-7.028713859236616,4.248185387485602
S2_1P,83,A5,10,-9.615187988683793,6.29566071748752
S2_1P,83,A5,11,-5.876818927447369,7.745086485261824
S2_1P,83,A5,12,-5.474323813967764,3.7264993584307473
S2_1P,83,A5,13,-5.624318769453344,-3.9056551032312714
S2_1P,83,A5,14,-6.325689167638814,-1.7279438767684059
S2_1P,83,A5,15,-8.08442311833597,-1.0413265778368226
S2_1P,83,A5,16,-8.020200678513293,0.36026002184251116
S2_1P,83,A5,17,-5.961954970847261,4.682332912202654
S2_1P,83,A5,18,-7.631512932388489,6.363322727068662
S2_1P,83,A5,19,1.8007952078637692,3.568908448710801
S2_1P,83,A5,20,-3.3632105721304004,-0.029833683468180716
S2_1P,83,A5,21,-4.608101673272559,-1.9066575246823643
S2_1P,83,A5,22,2.2699560463182262,4.234406448271546
S2_1P,83,A5,23,10.561540280052863,6.1664844148932385
S2_1P,83,A5,24,22.221307666621847,4.746150552896472
S2_1P,84,A5,0,-0.03926885853707962,-0.746811593106103
S2_1P,84,A5,1,0.2967189212888585,-0.11095692096355947
S2_1P,84,A5,2,-0.24590789830636467,-0.8266571366171587
S2_1P,84,A5,3,1.3889168656187894,0.13152033041085548
S2_1P,84,A5,4,1.9113227256452867,-0.6235203310508112
S2_1P,84,A5,5,2.3315176557717816,2.670639548851767
S2_1P,84,A5,6,2.2861023628910826,4.5160516091904
S2_1P,84,A5,7,-0.6783504139663771,2.913027158255395
S2_1P,84,A5,8,0.03875969905312593,5.764087693842882
S2_1P,84,A5,9,-3.238330108625208,4.613007330080162
S2_1P,84,A5,10,-4.9998100232066145,6.635395253071969
S2_1P,84,A5,11,-1.4589963631438634,7.265185136745113
S2_1P,84,A5,12,-0.9052262179235981,4.373904721229212
S2_1P,84,A5,13,-1.914156272652209,-3.130292684209013
S2_1P,84,A5,14,-2.6180756867344037,-1.032725045393202
S2_1P,84,A5,15,-4.9896792030614465,-0.5786824029678681
S2_1P,84,A5,16,-4.881948362149483,-0.2080712056965086
S2_1P,84,A5,17,-2.3546043837938138,3.986908429173777
S2_1P,84,A5,18,-2.875677701398273,5.692865511331003
S2_1P,84,A5,19,6.245411763157001,3.6631089018906424
S2_1P,84,A5,20,0.45804602639312186,0.8897358983526962
S2_1P,84,A5,21,-0.5317984834464049,0.215292827999094
S2_1P,84,A5,22,8.960658784583352,8.129835516404267
S2_1P,84,A5,23,17.231843227410028,11.75963395895147
S2_1P,84,A5,24,30.489074002672197,15.18529780728754
S2_1P,85,A5,0,0.07892638576524516,-0.15152776682551466
S2_1P,85,A5,1,0.19926465357868478,0.6247638503595885
S2_1P,85,A5,2,-0.2847881048727162,0.17803682331645976
S2_1P,85,A5,3,1.521695174474575,0.7997800378704465
S2_1P,85,A5,4,1.1563116932765438,0.8594073164317444
S2_1P,85,A5,5,1.4727796327497313,4.718201418242285
S2_1P,85,A5,6,0.6471053366928969,6.39358306935745
S2_1P,85,A5,7,-2.1328699181944,5.621776394390099
S2_1P,85,A5,8,0.6237434223105939,7.49642065291356
S2_1P,85,A5,9,-3.853410360045693,6.45083617807099
S2_1P,85,A5,10,-4.825797207025249,8.596232080858542
S2_1P,85,A5,11,-0.28282364723824327,9.77315286236947
S2_1P,85,A5,12,0.0981544055579617,7.285566450878161
S2_1P,85,A5,13,0.4111590077937101,0.7009212446871032
S2_1P,85,A5,14,-0.33567265528477463,2.2898380068665034
S2_1P,85,A5,15,-1.4361249498600324,2.976206126664259
S2_1P,85,A5,16,-2.0888400458886958,3.1075428932930893
S2_1P,85,A5,17,0.5923654050126299,7.652412933870024
S2_1P,85,A5,18,1.7796060111715508,10.186268382439343
S2_1P,85,A5,19,12.565087036112722,10.275201575160269
S2_1P,85,A5,20,9.08846310207426,8.162711904036767
S2_1P,85,A5,21,8.69332147894786,7.437659794575387
S2_1P,85,A5,22,16.77851871081282,16.016942757925893
S2_1P,85,A5,23,23.36302279634929,19.956995136807777
S2_1P,85,A5,24,31.51676948898377,25.670860874871096
S2_1P,86,A5,0,0.018288066357807484,-0.6509533429168032
S2_1P,86,A5,1,0.2954595543183581,0.5162500283812491
S2_1P,86,A5,2,0.12297557854526264,0.08825946770962068
S2_1P,86,A5,3,1.7924343491043766,0.772465833261959
S2_1P,86,A5,4,2.520410116989362,0.41550414234155464
S2_1P,86,A5,5,2.655736281728953,3.6598312331757787
S2_1P,86,A5,6,2.5651885673584234,5.78637235499613
S2_1P,86,A5,7,0.34504287797890143,6.461781771823108
S2_1P,86,A5,8,3.0999805773092173,7.956328761507724
S2_1P,86,A5,9,-1.7862023033065033,7.6004122661908395
S2_1P,86,A5,10,-3.1702869159263027,9.832140322499853
S2_1P,86,A5,11,2.858348827975509,11.837438851357685
S2_1P,86,A5,12,3.4659974497689365,9.680064688258192
S2_1P,86,A5,13,2.853903517427669,2.8845211008593266
S2_1P,86,A5,14,1.9566647755081563,4.928528359512462
S2_1P,86,A5,15,2.344847129569389,6.16996097577311
S2_1P,86,A5,16,2.0101338590571487,5.735058059175794
S2_1P,86,A5,17,4.402971186358241,10.05659721259089
S2_1P,86,A5,18,4.953354422675953,12.958078079054296
S2_1P,86,A5,19,10.42494563814596,14.45701172619602
S2_1P,86,A5,20,6.925673565535872,8.57354747988479
S2_1P,86,A5,21,10.096258779552048,7.969155408633702
S2_1P,86,A5,22,16.727696625759457,16.858476039557857
S2_1P,86,A5,23,25.1187236078063,22.32977764981589
S2_1P,86,A5,24,25.805816896104275,22.987840229303476
S2_1P,87,A5,0,0.012152740500901704,0.11214695229357066
S2_1P,87,A5,1,0.31540643788148204,0.8967713600361339
S2_1P,87,A5,2,-0.17886681502797225,0.14745713607712307
S2_1P,87,A5,3,1.9333438566667862,1.080057198943352
S2_1P,87,A5,4,2.6843028212638718,0.5527225346434346
S2_1P,87,A5,5,3.5565539904432697,4.634147678607472
S2_1P,87,A5,6,3.273958802954504,5.7358607720231864
S2_1P,87,A5,7,0.6935489578083883,5.401983468896082
S2_1P,87,A5,8,1.8872730256384043,7.279704748169654
S2_1P,87,A5,9,-2.4255120818565516,5.692497806133445
S2_1P,87,A5,10,-4.583757246198331,7.613275879971896
S2_1P,87,A5,11,0.06755196938758862,9.448674042203399
S2_1P,87,A5,12,-0.5550309820110215,6.058195365321507
S2_1P,87,A5,13,-0.7695266189769793,-1.7510584841387402
S2_1P,87,A5,14,-1.9252825974654293,-0.5922997743702827
S2_1P,87,A5,15,-2.7802431867718673,0.9313985737219186
S2_1P,87,A5,16,-3.0625547459353815,0.7921782101124766
S2_1P,87,A5,17,-0.17983933891217047,6.0821650343792095
S2_1P,87,A5,18,-2.027438292835041,8.786828808991661
S2_1P,87,A5,19,2.066006606829989,9.372144789714438
S2_1P,87,A5,20,-2.2281621795631725,4.0784426319591045
S2_1P,87,A5,21,-1.447031444000233,2.300995099218375
S2_1P,87,A5,22,4.8179437248909,9.648570560879147
S2_1P,87,A5,23,11.675713945427157,13.241833159397752
S2_1P,87,A5,24,15.296619274272796,13.854020338989327
S2_1P,88,A5,0,0.012273348192011202,-0.39708967935695205
S2_1P,88,A5,1,0.34220187834179167,0.5566062216032346
S2_1P,88,A5,2,0.17508966056109443,-0.06660824582366631
S2_1P,88,A5,3,2.347496542663281,0.6539074433664935
S2_1P,88,A5,4,2.2599338917816136,0.6689183568214458
S2_1P,88,A5,5,3.425490081264842,4.861257034990755
S2_1P,88,A5,6,2.638997832048378,6.469223746160994
S2_1P,88,A5,7,-0.17770973730105266,5.6638781744345685
S2_1P,88,A5,8,1.392408422561208,7.296576844796351
S2_1P,88,A5,9,-3.0938280844808235,5.462798539887684
S2_1P,88,A5,10,-4.329598661664981,7.203962544529478
S2_1P,88,A5,11,0.36005125084043343,8.643580467707835
S2_1P,88,A5,12,0.340822824649168,5.864109969434877
S2_1P,88,A5,13,0.7402635486404054,-0.6207935487349427
S2_1P,88,A5,14,0.3579746382202492,1.335433731468203
S2_1P,88,A5,15,0.015525012536819816,3.3219441285122784
S2_1P,88,A5,16,-0.2571324263336492,3.1146048336844467
S2_1P,88,A5,17,3.475652361743039,8.157828215844209
S2_1P,88,A5,18,4.535237226758927,10.089291385483094
S2_1P,88,A5,19,13.71839628620474,11.975181827214755
S2_1P,88,A5,20,11.274478718131023,9.155706766011956
S2_1P,88,A5,21,12.138899405813781,8.27405806412168
S2_1P,88,A5,22,19.672760770575216,16.042015721801793
S2_1P,88,A5,23,28.914113688877872,21.974151238785854
S2_1P,88,A5,24,32.94600808819949,24.599990182781895
S2_1P,89,A5,0,-0.13600407123562205,-1.061072763525562
S2_1P,89,A5,1,0.3802571710164039,0.11737839596163413
S2_1P,89,A5,2,-0.012272166167070053,-0.3055535243886174
S2_1P,89,A5,3,1.3119329869294727,0.2242298553493205
S2_1P,89,A5,4,2.1441864326791213,0.3571423683974446
S2_1P,89,A5,5,3.3185851032085054,3.5862990206572873
S2_1P,89,A5,6,2.646338187781624,5.1039746911825485
S2_1P,89,A5,7,0.704022069721624,4.741478071411527
S2_1P,89,A5,8,2.707200566633042,5.921845059965227
S2_1P,89,A5,9,-2.0047821435311883,5.252323304012166
S2_1P,89,A5,10,-3.7986137367797195,6.643800311623623
S2_1P,89,A5,11,1.3881410195818809,7.240263971645862
S2_1P,89,A5,12,1.0418992429887437,3.7004887036300333
S2_1P,89,A5,13,1.931162002179517,-2.432117567785997
S2_1P,89,A5,14,1.8643354550710571,-0.3087645994494974
S2_1P,89,A5,15,0.9790818612264305,1.6125711783199836
S2_1P,89,A5,16,-0.33253322560517795,0.5078274352689265
S2_1P,89,A5,17,2.707605579604424,5.104146407850105
S2_1P,89,A5,18,4.8680579396275405,9.359747062597929
S2_1P,89,A5,19,15.426585020541781,10.491593579691289
S2_1P,89,A5,20,9.886410669948894,4.925743617929145
S2_1P,89,A5,21,10.35661965402096,2.2405774948545014
S2_1P,89,A5,22,18.817430546391705,10.417708268357966
S2_1P,89,A5,23,27.93427675746146,13.78282620454412
S2_1P,89,A5,24,35.89370264325248,16.540679652359284
S2_1P,90,A5,0,-0.2147926437131596,-0.6455527278820166
S2_1P,90,A5,1,0.1728776527368615,-0.11747035794158456
S2_1P,90,A5,2,-0.09157155013507656,-0.444143906055118
S2_1P,90,A5,3,1.6089951024550195,0.08690768948360972
S2_1P,90,A5,4,2.047475108989154,-0.5427609719997093
S2_1P,90,A5,5,2.2929862193740624,2.780860282781647
S2_1P,90,A5,6,2.0987490156234605,4.215681907076261
S2_1P,90,A5,7,-0.17585641474360914,4.716544272968628
S2_1P,90,A5,8,1.9563151066415876,6.782723390244257
S2_1P,90,A5,9,-2.3190195752629386,5.595639107416832
S2_1P,90,A5,10,-3.4624549586625832,7.774277744394878
S2_1P,90,A5,11,1.0603771048818174,9.172999969106446
S2_1P,90,A5,12,1.601446643134519,6.712802858536173
S2_1P,90,A5,13,0.50823910209619,-0.9161468395579986
S2_1P,90,A5,14,-0.3952896253638073,0.7979330270371559
S2_1P,90,A5,15,-1.7148970256359188,1.275414011912086
S2_1P,90,A5,16,-2.5260161639460246,1.7543695667742263
S2_1P,90,A5,17,1.293941143791459,6.458393128869386
S2_1P,90,A5,18,0.034207315912478164,8.243716417283249
S2_1P,90,A5,19,8.598192526224716,6.396958237225858
S2_1P,90,A5,20,2.7049621970460596,2.556061816010722
S2_1P,90,A5,21,2.9705901843973663,3.2300486693436348
S2_1P,90,A5,22,11.818279827291537,11.639231988426324
S2_1P,90,A5,23,21.654021817735458,16.784794658843573
S2_1P,90,A5,24,33.87314392182512,21.230946879320665
S2_1P,91,A5,0,-0.12088089111611537,-0.6743954423001229
S2_1P,91,A5,1,0.2563412545726731,0.3185127432370424
S2_1P,91,A5,2,0.3271498285455937,0.20555193173415187
S2_1P,91,A5,3,1.7542157011578388,0.6449866579335712
S2_1P,91,A5,4,2.0939003358208317,0.7114532241347693
S2_1P,91,A5,5,2.882972273711719,3.488437953515194
S2_1P,91,A5,6,2.71145161018779,4.995646322570339
S2_1P,91,A5,7,-0.050285191946336516,4.580246718529027
S2_1P,91,A5,8,3.440141704779604,6.367932730914966
S2_1P,91,A5,9,-1.9695903021589136,6.333281672373983
S2_1P,91,A5,10,-2.868603118185553,8.542733687531907
S2_1P,91,A5,11,3.207478236965737,10.020731438191907
S2_1P,91,A5,12,2.992737815893462,7.0729543177675485
S2_1P,91,A5,13,3.075509362203359,1.1209827711501057
S2_1P,91,A5,14,2.6995232671463296,3.737748288534405
S2_1P,91,A5,15,2.997311180364516,4.63225049987477
S2_1P,91,A5,16,1.9653995257387173,4.013161133040449
S2_1P,91,A5,17,5.79907139364275,9.077954332649364
S2_1P,91,A5,18,5.967412563210313,10.476454863726232
S2_1P,91,A5,19,12.823843428527983,12.09383100428543
S2_1P,91,A5,20,9.587357648082243,7.39852629048278
S2_1P,91,A5,21,12.668117564053746,6.856165391496177
S2_1P,91,A5,22,19.41508611691969,14.911451369489948
S2_1P,91,A5,23,27.31700208213421,20.25010854541903
S2_1P,91,A5,24,26.730202892497008,20.178034827043543
S2_1P,92,A5,0,-0.12008458297752814,-0.9573931468690972
S2_1P,92,A5,1,0.22411357361201656,-0.26688560357791
S2_1P,92,A5,2,0.011275231191978152,-0.9666328196986325
S2_1P,92,A5,3,1.4620125524725829,-0.46423820508608327
S2_1P,92,A5,4,1.987848189523048,-0.6361368513354884
S2_1P,92,A5,5,1.1851609202226723,2.799720385291679
S2_1P,92,A5,6,-0.10543026874114347,4.497036017606105
S2_1P,92,A5,7,-3.55137391028835,2.5158956890423534
S2_1P,92,A5,8,-1.4108420216688415,4.4176457903663495
S2_1P,92,A5,9,-5.287493350263554,4.159769932721433
S2_1P,92,A5,10,-6.024319968113013,5.101573796168957
S2_1P,92,A5,11,-1.944333166617363,6.124806724970091
S2_1P,92,A5,12,-1.0185318615181884,3.494239176042284
S2_1P,92,A5,13,-1.9734475806703329,-2.4976593113804495
S2_1P,92,A5,14,-2.315969858991823,0.42028654023939027
S2_1P,92,A5,15,-3.492813493653313,1.113647740893136
S2_1P,92,A5,16,-2.6940266901894443,2.7881744513207667
S2_1P,92,A5,17,1.9637109274549314,7.888091843444032
S2_1P,92,A5,18,2.2993844391653577,9.390069973776662
S2_1P,92,A5,19,13.98176420226659,8.94991087467808
S2_1P,92,A5,20,10.74213268840202,7.728174811888186
S2_1P,92,A5,21,11.09476933740053,8.941517647264007
S2_1P,92,A5,22,20.65319184143768,18.555756266009755
S2_1P,92,A5,23,32.29793942197048,26.551412105680846
S2_1P,92,A5,24,41.03085418619698,32.85661024525914
S2_1P,93,A5,0,-0.22000802014636806,-0.7428805526681234
S2_1P,93,A5,1,0.023800362891011534,0.1410579707752827
S2_1P,93,A5,2,-0.24677629164942133,-0.4011412396739187
S2_1P,93,A5,3,1.1702488996001212,0.4862217299762589
S2_1P,93,A5,4,1.9750298801106778,0.5147031373603237
S2_1P,93,A5,5,2.7897561335245573,3.73008329169989
S2_1P,93,A5,6,1.820852550357261,5.530545090591362
S2_1P,93,A5,7,-0.9237104576590955,5.612444063638565
S2_1P,93,A5,8,0.6287546940434661,7.484631052092702
S2_1P,93,A5,9,-3.1539157793083192,5.830726205726737
S2_1P,93,A5,10,-5.311516774555558,6.914758014870565
S2_1P,93,A5,11,-1.6355310017789018,6.9777759384974765
S2_1P,93,A5,12,-2.1390917603778057,4.049719245205733
S2_1P,93,A5,13,-2.0278026968120226,-3.1795196450453584
S2_1P,93,A5,14,-2.9922229146704966,-1.5191581369470728
S2_1P,93,A5,15,-4.815867922668638,-1.9091896974054108
S2_1P,93,A5,16,-4.1601970570447975,-0.7939656671665247
S2_1P,93,A5,17,-1.3692175322827689,3.3021101837072067
S2_1P,93,A5,18,-0.07067491593799524,5.843229807854369
S2_1P,93,A5,19,8.210196114389076,6.308435531704276
S2_1P,93,A5,20,4.512269714661327,2.7335727796298417
S2_1P,93,A5,21,4.784983288941868,2.0519384880973037
S2_1P,93,A5,22,11.135325739373805,9.052728777183658
S2_1P,93,A5,23,18.36677343718148,14.103909733046471
S2_1P,93,A5,24,22.420559944976386,17.79758305664549
S2_1P,94,A5,0,-0.015863710182941138,-0.8704643562845598
S2_1P,94,A5,1,0.4058624491165308,-0.035787890372129205
S2_1P,94,A5,2,0.12851848075293215,-0.5714873665504359
S2_1P,94,A5,3,2.2094440424205386,0.10411956678012546
S2_1P,94,A5,4,2.0396739112873083,-0.40623955288054736
S2_1P,94,A5,5,3.041230844328825,3.590728505338368
S2_1P,94,A5,6,3.584969495886876,5.368602325855552
S2_1P,94,A5,7,0.3872705097435347,5.466520120414064
S2_1P,94,A5,8,3.3430001007660137,7.323586405823147
S2_1P,94,A5,9,-2.2691181306540127,6.364984017915541
S2_1P,94,A5,10,-4.643436470038365,8.160421205006664
S2_1P,94,A5,11,-0.08652617322520184,10.212249357903165
S2_1P,94,A5,12,0.4679210883526202,7.842055221929383
S2_1P,94,A5,13,0.38192848364000753,0.9371331423656977
S2_1P,94,A5,14,-0.32065837090950167,2.428496094493644
S2_1P,94,A5,15,-1.1907486132331435,3.3907653431121068
S2_1P,94,A5,16,-1.7605162751455756,3.1363232418053415
S2_1P,94,A5,17,2.8805836570749968,8.325895485053165
S2_1P,94,A5,18,2.9327442974392115,8.895640352206806
S2_1P,94,A5,19,11.034482695869025,8.899369698438903
S2_1P,94,A5,20,6.0287523488502766,5.196513933788036
S2_1P,94,A5,21,4.962463735449806,2.436434721847018
S2_1P,94,A5,22,11.280410399880989,8.571102468169823
S2_1P,94,A5,23,18.133085720237588,12.27969163652313
