scenario_id,category,group,n_user_turns,condition,layer,proj_S1,proj_S2,act_norm,proj_S1_shipped,proj_S2_shipped
moral_20,moral_failure,harm_to_model,2,moderator_next,14,13.504494232089225,7.2132127013488585,183.30686950683594,,
moral_20,moral_failure,harm_to_model,2,moderator_next,15,-25.94921027100826,-22.24906764251513,218.26065063476562,,
moral_20,moral_failure,harm_to_model,2,moderator_next,16,7.24914818539049,4.932215845522217,249.01248168945312,,
moral_20,moral_failure,harm_to_model,2,moderator_next,17,18.72793795837743,-8.24491128150924,260.4466247558594,,
moral_20,moral_failure,harm_to_model,2,moderator_next,18,1.46382196947651,-1.2855988983487041,300.8222961425781,,
moral_20,moral_failure,harm_to_model,2,moderator_next,19,-1.6472404952624795,6.343880911564239,308.8819885253906,,
moral_20,moral_failure,harm_to_model,2,moderator_next,20,-16.986968257542898,0.44902403140158587,338.51605224609375,,
moral_20,moral_failure,harm_to_model,2,moderator_next,21,-15.578442758086894,5.140217735786715,405.8307189941406,,
moral_20,moral_failure,harm_to_model,2,moderator_next,22,11.304868763378536,8.345421476567806,463.8822021484375,,
moral_20,moral_failure,harm_to_model,2,moderator_next,23,-1.4185066292086752,0.6025158678547693,503.6960144042969,-0.43583732822377996,0.1855648192441457
moral_20,moral_failure,harm_to_model,2,moderator_next,24,17.523118332160223,-3.4853350101708958,577.2246704101562,,
moral_20,moral_failure,harm_to_model,2,moderator_next,25,32.24977286686755,36.5256512359159,573.9251098632812,,
crisis_01,user_crisis,user_suffering,1,assistant_next,0,2.441439943135535,-3.3446870636803494,72.58196258544922,,
crisis_01,user_crisis,user_suffering,1,assistant_next,1,-0.7305415229677175,-1.2847764884956971,74.08822631835938,,
crisis_01,user_crisis,user_suffering,1,assistant_next,2,2.598354142670651,4.339623120671539,65.04277038574219,,
crisis_01,user_crisis,user_suffering,1,assistant_next,3,-1.0002066155027343,4.632146467386435,78.00337219238281,,
crisis_01,user_crisis,user_suffering,1,assistant_next,4,4.868982623637673,-0.305507797113338,81.3176040649414,,
crisis_01,user_crisis,user_suffering,1,assistant_next,5,0.1984649117734385,4.887429100009662,95.14534759521484,,
crisis_01,user_crisis,user_suffering,1,assistant_next,6,-13.9543636959175,-4.179197353341901,96.09542846679688,,
crisis_01,user_crisis,user_suffering,1,assistant_next,7,0.2561175813847405,3.7313314498180397,103.28185272216797,0.25761210918426514,4.030455112457275
crisis_01,user_crisis,user_suffering,1,assistant_next,8,-6.467676320872007,4.610359862710331,114.55152893066406,,
crisis_01,user_crisis,user_suffering,1,assistant_next,9,11.882471473977896,13.021999838331983,130.25534057617188,,
crisis_01,user_crisis,user_suffering,1,assistant_next,10,11.447790462218435,18.85005104114501,145.15782165527344,,
crisis_01,user_crisis,user_suffering,1,assistant_next,11,20.512778620143216,17.56944370005145,165.67259216308594,,
crisis_01,user_crisis,user_suffering,1,assistant_next,12,2.446853339229303,10.179945785267883,173.24342346191406,,
