set,idx,category,layer,proj_S1,proj_S2
S1_1P,79,E,2,2.7228345087689387,6.107474007631583
S1_1P,79,E,3,-6.983786810038701,6.9194488734654485
S1_1P,79,E,4,-7.120666160010111,-4.228734523855486
S1_1P,79,E,5,-4.830477153331069,3.236753490715403
S1_1P,79,E,6,-16.659907520074487,-6.6354646456928545
S1_1P,79,E,7,-5.942199944749074,1.2823671811036914
S1_1P,79,E,8,-10.677666955524819,2.642779664512617
S1_1P,79,E,9,-0.48516214478802433,3.271779560149225
S1_1P,79,E,10,2.1145290721255128,10.44278044253409
S1_1P,79,E,11,4.740140219342267,6.383459595256269
S1_1P,79,E,12,-9.314221386655564,4.269318589233055
S1_1P,79,E,13,-5.621140160043073,3.378846561781194
S1_1P,79,E,14,-0.39244864846676464,0.019954621790207572
S1_1P,79,E,15,-31.055161361339845,-16.198555413835045
S1_1P,79,E,16,-18.271465559130505,-7.887850835011417
S1_1P,79,E,17,-9.193177840533956,-3.5254474633380304
S1_1P,79,E,18,-26.609578730984712,4.474141973698967
S1_1P,79,E,19,-14.333553401261295,6.906664043897938
S1_1P,79,E,20,-28.26988782294822,-0.19530213431344845
S1_1P,79,E,21,-30.73508544265033,-1.1198668547144872
S1_1P,79,E,22,-3.0853286280768497,11.358514505396714
S1_1P,79,E,23,-28.983650684146685,2.4532307707078242
S1_1P,79,E,24,-40.21283592742458,-4.311091882296817
S1_1P,79,E,25,18.669998909491767,28.904161700753363
S1_1P,80,A1,0,3.728176369011227,-0.8960421613740279
S1_1P,80,A1,1,-0.07714840773496934,1.1203073708261555
S1_1P,80,A1,2,3.592451613043351,6.256152029495757
S1_1P,80,A1,3,-6.6454540843950145,7.206480525609429
S1_1P,80,A1,4,-4.8689149690462115,-2.83050641851088
S1_1P,80,A1,5,0.295249821550134,5.8995990674262195
S1_1P,80,A1,6,-10.935646570785035,-3.5232736507404248
S1_1P,80,A1,7,0.7196734271428007,5.525268325913186
S1_1P,80,A1,8,-5.122224502590306,7.237738335802954
S1_1P,80,A1,9,6.468526023575198,8.741899174404097
S1_1P,80,A1,10,9.482186526759076,14.190282854153388
S1_1P,80,A1,11,13.49541637137784,12.714875870817734
S1_1P,80,A1,12,-0.2047118014280649,10.845498809020574
S1_1P,80,A1,13,9.068024800130708,13.234639882081044
S1_1P,80,A1,14,14.09431802187261,7.542470722178674
S1_1P,80,A1,15,-14.035743320691417,-10.788162059537534
S1_1P,80,A1,16,8.401121608230046,9.423750943743425
S1_1P,80,A1,17,13.24152729971414,-1.5387228744744366
S1_1P,80,A1,18,2.931760571623227,7.973818363324169
S1_1P,80,A1,19,7.6505764400402505,17.360548702424015
S1_1P,80,A1,20,-1.9572044108981625,14.098151555392944
S1_1P,80,A1,21,5.9832514514166935,24.11534863683478
S1_1P,80,A1,22,37.241873373245795,36.52236337870508
S1_1P,80,A1,23,18.20630853034077,28.200478333416118
S1_1P,80,A1,24,31.090153904529593,27.389396464615942
S1_1P,80,A1,25,73.12985948580712,81.28080368380225
S1_1P,81,A2,0,2.4357671513433305,-0.762715201442181
S1_1P,81,A2,1,-1.182829238816197,1.2620082172192666
S1_1P,81,A2,2,3.7577867664725373,7.32602947442793
S1_1P,81,A2,3,-5.297836231106135,8.724630170563294
S1_1P,81,A2,4,-4.500862398006028,-0.8912790267497124
S1_1P,81,A2,5,-1.2738041168811978,8.486524238520296
S1_1P,81,A2,6,-10.487438787487516,-0.8335642943686739
S1_1P,81,A2,7,0.14747176256291372,7.708267457744073
S1_1P,81,A2,8,-5.135006754528325,9.735045518294003
S1_1P,81,A2,9,4.548549420084351,9.989834899144858
S1_1P,81,A2,10,9.22140715645947,19.823734287171394
S1_1P,81,A2,11,13.361565505856294,13.979282034912323
S1_1P,81,A2,12,-1.173592872183042,11.456463233315793
S1_1P,81,A2,13,3.777145581590473,13.984617596732923
S1_1P,81,A2,14,11.592954703391943,13.257491990695847
S1_1P,81,A2,15,-14.556434797076598,6.907748580373448
S1_1P,81,A2,16,-3.1723036386603862,10.126658154422055
S1_1P,81,A2,17,2.734459168547829,20.9593101685588
S1_1P,81,A2,18,-14.500098451299872,28.24701412444875
S1_1P,81,A2,19,8.771782538736801,33.64623304660024
S1_1P,81,A2,20,-6.7002343382050435,27.22718122498041
S1_1P,81,A2,21,-6.122503751729403,34.80959976638101
S1_1P,81,A2,22,30.41910806059812,53.546977258643864
S1_1P,81,A2,23,8.828587582974045,50.24127232555119
S1_1P,81,A2,24,4.186026621098765,58.943865372383996
S1_1P,81,A2,25,72.54968510707154,106.24048538215206
S1_1P,82,A3,0,3.0149873124310056,0.665998863484767
S1_1P,82,A3,1,-0.46380515176714476,2.0655749466539226
S1_1P,82,A3,2,4.5364078028631685,8.431863112620091
S1_1P,82,A3,3,-5.547942643313725,10.481571919309015
S1_1P,82,A3,4,-4.342627662421927,1.1860967802525737
S1_1P,82,A3,5,2.392460177032203,11.407310374478726
S1_1P,82,A3,6,-6.960077387547983,3.6263372893150385
S1_1P,82,A3,7,4.43230070726862,14.446846114251578
S1_1P,82,A3,8,-0.40784659477949914,15.337117728165655
S1_1P,82,A3,9,10.183674474374097,17.411632146754684
S1_1P,82,A3,10,13.188451448913284,23.585184796675833
S1_1P,82,A3,11,17.81078139740532,22.676800774033865
S1_1P,82,A3,12,0.9486107302044846,20.089682741068067
S1_1P,82,A3,13,10.575112924825373,25.95618668840377
S1_1P,82,A3,14,12.369336603093428,18.4275716419614
S1_1P,82,A3,15,-10.074507881891453,9.725881486352183
S1_1P,82,A3,16,1.5008089830218356,21.93802404083209
S1_1P,82,A3,17,4.432654709672823,24.726870524836528
S1_1P,82,A3,18,-7.281885931023881,35.956935359386556
S1_1P,82,A3,19,10.641441355879618,45.074087646022754
S1_1P,82,A3,20,-4.042012441816521,39.605309540168165
S1_1P,82,A3,21,2.9790725709144734,55.56485290401278
S1_1P,82,A3,22,44.92712841724876,89.41436373605592
S1_1P,82,A3,23,28.58263525248119,94.30322402470178
S1_1P,82,A3,24,32.25482279091439,109.94906113715652
S1_1P,82,A3,25,100.89539806270298,170.37299574290023
S1_1P,83,A4,0,2.570110546265303,0.5581783564080323
S1_1P,83,A4,1,-1.034965207418784,2.0807459839833458
S1_1P,83,A4,2,4.4120211104401825,8.483156736831399
S1_1P,83,A4,3,-5.880131454245548,9.227018129364247
S1_1P,83,A4,4,-5.382677550126598,-0.2898815727586772
S1_1P,83,A4,5,2.466926945606405,9.789161935784893
S1_1P,83,A4,6,-7.609502070999066,1.646157032203204
S1_1P,83,A4,7,2.793258873768151,10.505636983133282
S1_1P,83,A4,8,-2.248224866819899,11.543560763153113
S1_1P,83,A4,9,10.287855587128892,15.09985869620673
S1_1P,83,A4,10,14.655637276177519,21.780743577643936
S1_1P,83,A4,11,19.74775430150665,20.34809542688359
S1_1P,83,A4,12,2.9028835711237875,18.51990033904677
S1_1P,83,A4,13,12.174216701333602,22.804780257940248
S1_1P,83,A4,14,12.996779840156677,14.852111607414171
S1_1P,83,A4,15,-10.799072165365462,3.3733866700347974
S1_1P,83,A4,16,1.0421371829215893,16.352929200555515
S1_1P,83,A4,17,7.863851084139365,20.37989699859792
S1_1P,83,A4,18,-3.584650106392404,31.542809390729936
S1_1P,83,A4,19,12.562361733587245,37.85216504204178
S1_1P,83,A4,20,-3.488508416784126,31.898305142435916
S1_1P,83,A4,21,2.3776638991820374,44.1706122343321
S1_1P,83,A4,22,42.08146565561857,68.84492248397592
S1_1P,83,A4,23,25.572693730436747,71.08863292872529
S1_1P,83,A4,24,32.18685985389421,82.148429216284
S1_1P,83,A4,25,89.80063202764796,135.0508556878626
S1_1P,84,A5,0,2.8381039686118164,-0.4643612803639614
S1_1P,84,A5,1,-0.5671824247928952,1.458158055758641
S1_1P,84,A5,2,4.36764726016662,7.917429588781025
S1_1P,84,A5,3,-3.990691619114573,9.870385102071404
S1_1P,84,A5,4,-1.9760649127198544,-0.23554819355635992
S1_1P,84,A5,5,2.3852994360162763,8.954611294695525
S1_1P,84,A5,6,-6.852904298705881,1.0743033356985214
S1_1P,84,A5,7,4.287123436851546,8.858070231191638
S1_1P,84,A5,8,-1.975957320703316,10.781305192684389
S1_1P,84,A5,9,14.536576013018248,14.209299920696745
S1_1P,84,A5,10,17.20827751700955,21.980404414921175
S1_1P,84,A5,11,22.00287399360883,16.47391055191663
S1_1P,84,A5,12,7.548928142481117,12.150720337728835
S1_1P,84,A5,13,12.746740478745295,14.331402060631515
S1_1P,84,A5,14,19.073157460062667,12.352939695348239
S1_1P,84,A5,15,-9.253727533218138,0.927477579357082
S1_1P,84,A5,16,11.208775711283504,10.999328262233526
S1_1P,84,A5,17,17.53172442070096,16.700977915525858
S1_1P,84,A5,18,2.396192623716656,27.259441385311128
S1_1P,84,A5,19,10.986384534282632,28.634965779630285
S1_1P,84,A5,20,-3.6521124449272184,26.045221714661814
S1_1P,84,A5,21,6.666682176215104,37.428939599708926
S1_1P,84,A5,22,50.97085554368257,59.51767710994143
S1_1P,84,A5,23,37.5059799137926,56.87235856440246
S1_1P,84,A5,24,52.37356921557196,61.9054964371683
S1_1P,84,A5,25,104.16226434506493,102.50926648162613
S1_1P,85,B,0,1.7848664939369743,-1.3142934425408854
S1_1P,85,B,1,-1.6678203851933304,0.2906396469157497
S1_1P,85,B,2,2.6298847791992896,6.564248112732864
S1_1P,85,B,3,-6.822069124726545,7.6413218982194655
S1_1P,85,B,4,-6.609908710547639,-2.9535679393260645
S1_1P,85,B,5,-2.4545272231875757,6.049728183002841
S1_1P,85,B,6,-13.686957303201424,-2.9718809879919115
S1_1P,85,B,7,-2.061387412144323,6.355659747418175
S1_1P,85,B,8,-7.860535068434498,6.851551423969123
S1_1P,85,B,9,1.6473765006924173,7.651274241674855
S1_1P,85,B,10,5.037845579230633,15.15092181714174
S1_1P,85,B,11,8.951339458661478,13.217922749388446
S1_1P,85,B,12,-6.098404292365635,11.205763727796302
S1_1P,85,B,13,0.37378774787258706,11.230713205527413
S1_1P,85,B,14,2.264710250549067,6.108828361354451
S1_1P,85,B,15,-24.189280526582635,-6.7842289843362185
S1_1P,85,B,16,-9.345294308030727,3.082898690409019
S1_1P,85,B,17,-0.7475485267115847,3.1843535991807275
S1_1P,85,B,18,-13.737762500508786,9.524417362536383
S1_1P,85,B,19,-11.09290314238907,17.505333253126615
S1_1P,85,B,20,-25.000171520365228,9.809617811782633
S1_1P,85,B,21,-24.30532100540254,16.57712705212745
S1_1P,85,B,22,7.931819957078323,22.719990498027286
S1_1P,85,B,23,-16.295403564795777,12.93457438570908
S1_1P,85,B,24,-18.59401157826178,15.405046848075317
S1_1P,85,B,25,16.241313821587923,51.03475446145269
S1_1P,86,C1,0,2.1057437360012594,-0.15407218051892113
S1_1P,86,C1,1,-1.7544318284636207,0.5276363299521001
S1_1P,86,C1,2,1.8915525206542223,5.231871027356671
S1_1P,86,C1,3,-7.459865325303536,5.767602036898861
S1_1P,86,C1,4,-9.611280893123933,-5.418000813451962
S1_1P,86,C1,5,-4.479813192033674,1.3393274635882157
S1_1P,86,C1,6,-15.934204419019846,-9.315336137374814
S1_1P,86,C1,7,-9.225595665975183,-3.079297609947449
S1_1P,86,C1,8,-13.106739429928206,-0.1459812058022546
S1_1P,86,C1,9,-4.312600558251935,1.5824225456862226
S1_1P,86,C1,10,-1.6807557892741114,10.058715265599522
S1_1P,86,C1,11,-0.6032180154232352,2.252761994668762
S1_1P,86,C1,12,-12.470556540123557,1.6132137961944721
S1_1P,86,C1,13,-10.885249335278523,-1.7800571028647703
S1_1P,86,C1,14,-1.8033313304314476,-4.537492140826882
S1_1P,86,C1,15,-33.094984610700116,-14.502785070204457
S1_1P,86,C1,16,-20.267046730319116,-18.420371187398775
S1_1P,86,C1,17,-11.196544538201984,-19.166438052487624
S1_1P,86,C1,18,-32.66039856377056,-13.954990784357346
S1_1P,86,C1,19,-31.530531467960948,-15.125173256846125
S1_1P,86,C1,20,-50.347705940359546,-27.985911011434826
S1_1P,86,C1,21,-59.459392432320385,-30.885697804378054
S1_1P,86,C1,22,-36.10988336261924,-38.29544176735334
S1_1P,86,C1,23,-60.42423840829153,-54.99908893918757
S1_1P,86,C1,24,-63.385673746030406,-65.22260350638085
S1_1P,86,C1,25,-38.37409638862759,-34.15472359597859
S1_1P,87,C2,0,1.6845125989546181,-1.2327178742859968
S1_1P,87,C2,1,-2.245861144542478,-0.3243322367394915
S1_1P,87,C2,2,2.2874144976634447,4.487363192222222
S1_1P,87,C2,3,-8.84356040539415,5.32027402861521
S1_1P,87,C2,4,-8.885996447529557,-6.71542749498661
S1_1P,87,C2,5,-5.117865232077424,2.9303176660189685
S1_1P,87,C2,6,-16.073572682495815,-5.701474832366928
S1_1P,87,C2,7,-7.827615321225487,1.1468073944367172
S1_1P,87,C2,8,-13.216629737782803,1.1810869840808422
S1_1P,87,C2,9,-3.1140807374634765,1.8362446416838218
S1_1P,87,C2,10,-0.8804989297799395,6.238307722764163
S1_1P,87,C2,11,2.1818717064667688,2.813915526200266
S1_1P,87,C2,12,-11.132578683042187,0.8116056807981629
S1_1P,87,C2,13,-5.697198013797776,-0.975536732635724
S1_1P,87,C2,14,3.0665361433777356,-4.3116354406450474
S1_1P,87,C2,15,-21.46693917194048,-18.490111944325008
S1_1P,87,C2,16,-11.740171705990994,-16.5997407430495
S1_1P,87,C2,17,-4.106135301776117,-34.34902215544993
S1_1P,87,C2,18,-21.410277632038035,-29.575366878935128
S1_1P,87,C2,19,-30.63100587270617,-33.15602091339609
S1_1P,87,C2,20,-51.47181547379681,-43.5753698471223
S1_1P,87,C2,21,-58.788678111386325,-46.67818396051713
S1_1P,87,C2,22,-41.70762148956368,-50.58621559062858
S1_1P,87,C2,23,-60.61407637693064,-65.14083673160931
S1_1P,87,C2,24,-32.13091676991532,-73.20918284052829
S1_1P,87,C2,25,-24.77201582569822,-33.403979313259796
S1_1P,88,D,0,1.832970489396535,-1.479291509735014
S1_1P,88,D,1,-2.205090603428782,-0.3775382356423108
S1_1P,88,D,2,2.287951927819056,5.583070347023604
S1_1P,88,D,3,-7.075584233873137,6.636463330102705
S1_1P,88,D,4,-6.404263098214214,-3.6716186749880073
S1_1P,88,D,5,-4.061751017060441,5.396370467357818
S1_1P,88,D,6,-14.805485920840251,-2.9079895263632873
S1_1P,88,D,7,-5.835778573891507,5.945802288546107
S1_1P,88,D,8,-10.316256218589526,7.654646999632105
S1_1P,88,D,9,-1.0958787330840083,9.02473297930394
S1_1P,88,D,10,1.2719997696196153,13.019376326817273
S1_1P,88,D,11,4.056175954849706,9.901162244061625
S1_1P,88,D,12,-8.587266425880975,7.952676629895517
S1_1P,88,D,13,-4.921583268192135,8.636221641131895
S1_1P,88,D,14,0.8318474933480893,5.481828080326357
S1_1P,88,D,15,-28.520296660490978,-12.163078810059663
S1_1P,88,D,16,-14.020662800795415,-0.21721178175757583
S1_1P,88,D,17,-5.758496149193899,-6.875986384171345
S1_1P,88,D,18,-22.284723999943665,1.857389537482376
S1_1P,88,D,19,-33.78846603806791,2.669821873850653
S1_1P,88,D,20,-50.35914017282852,-2.424743810491145
S1_1P,88,D,21,-51.70732113820569,1.3327310397051653
S1_1P,88,D,22,-18.675915748080243,10.856092294462716
S1_1P,88,D,23,-37.872848069612125,3.985948567043719
S1_1P,88,D,24,-26.27440479586958,2.2049635801297898
S1_1P,88,D,25,-0.09586334519040385,52.44828115499976
S1_1P,89,E,0,2.3761461502521715,-1.833235085480742
S1_1P,89,E,1,-1.4219824962374839,-0.2915926324216058
S1_1P,89,E,2,2.420886206706145,4.5122866296039525
S1_1P,89,E,3,-9.185312489783712,5.531084617014006
S1_1P,89,E,4,-6.79557679977613,-5.683425645833238
S1_1P,89,E,5,-4.172491902869784,2.753774011962939
S1_1P,89,E,6,-15.28296413350271,-5.753836235143778
S1_1P,89,E,7,-4.877986024463068,1.4652068730087506
S1_1P,89,E,8,-9.922684709698546,2.0030116384250922
S1_1P,89,E,9,1.2395672133524442,3.422045616043393
S1_1P,89,E,10,5.189299338907136,9.195417268173333
S1_1P,89,E,11,7.402615594929593,5.940928515783375
S1_1P,89,E,12,-6.455850104772176,1.9411892032564895
S1_1P,89,E,13,-2.6203780967369856,-0.5637979031998972
S1_1P,89,E,14,4.9300597832527355,-4.03402513581689
S1_1P,89,E,15,-31.81435589543053,-30.140030718359093
S1_1P,89,E,16,-9.313609676022516,-12.89880536205699
S1_1P,89,E,17,0.29417373288703264,-16.36166842244039
S1_1P,89,E,18,-15.148175141467734,-10.703064256934717
S1_1P,89,E,19,-24.849706782172845,-10.025337636960739
S1_1P,89,E,20,-38.74062019320416,-16.04774146876413
S1_1P,89,E,21,-46.84179742576561,-15.279096687941646
S1_1P,89,E,22,-27.157191725403383,-11.446650493200606
S1_1P,89,E,23,-52.48479080374771,-24.818040537002823
S1_1P,89,E,24,-38.54728257497046,-26.158625916966628
S1_1P,89,E,25,-11.177682779734877,18.465264893931828
S1_1P,90,A1,0,2.1757717628556392,-1.213015139254031
S1_1P,90,A1,1,-1.6016171568168014,-0.49707658156304224
S1_1P,90,A1,2,2.1048026054820284,4.3782348310375525
S1_1P,90,A1,3,-7.816504328659736,5.071732179833971
S1_1P,90,A1,4,-7.557718462594721,-5.354448254388329
S1_1P,90,A1,5,-1.5174057240226162,4.255198733720913
S1_1P,90,A1,6,-12.497142848076457,-4.81609295215428
S1_1P,90,A1,7,-1.3723575438790623,3.833534750671531
S1_1P,90,A1,8,-6.958044166073485,4.592221984644224
S1_1P,90,A1,9,3.9564586749406825,6.360990979685756
S1_1P,90,A1,10,6.899787189781685,13.868809193626563
S1_1P,90,A1,11,9.053894630814936,9.184717844078682
S1_1P,90,A1,12,-5.750429310327269,8.003883962439769
S1_1P,90,A1,13,-0.6827723118071436,7.042108210338872
S1_1P,90,A1,14,4.125549172744888,1.8477123874725967
S1_1P,90,A1,15,-21.72234310129538,-9.451373722095493
S1_1P,90,A1,16,-4.20893371064594,-0.26206979316370393
S1_1P,90,A1,17,2.3925187037380073,3.133398633274573
S1_1P,90,A1,18,-8.657542359332064,11.430139494422935
S1_1P,90,A1,19,11.19479754697035,18.64911895603887
S1_1P,90,A1,20,-2.0238473074322307,9.88133505948976
S1_1P,90,A1,21,5.338019269035703,15.394380571025106
S1_1P,90,A1,22,43.96174494441041,29.257949762413215
S1_1P,90,A1,23,24.69418849376352,21.117140979339965
S1_1P,90,A1,24,27.803256952618913,18.95951058224407
S1_1P,90,A1,25,87.24052193561678,60.71856960219907
S1_1P,91,A2,0,3.616915219820944,0.12836032041813394
S1_1P,91,A2,1,0.5201970397718101,1.2120399122769403
S1_1P,91,A2,2,5.904372391108268,9.062006012551834
S1_1P,91,A2,3,-2.756126583126108,10.609383172849652
S1_1P,91,A2,4,-1.2183951959712631,2.386546035083136
S1_1P,91,A2,5,2.55683336881434,11.260387056964202
S1_1P,91,A2,6,-7.048057107193702,2.1344294508523918
S1_1P,91,A2,7,3.2261646921621767,11.56493941668361
S1_1P,91,A2,8,-3.166753674018544,12.699548188632196
S1_1P,91,A2,9,8.859664960620709,13.483516544629955
S1_1P,91,A2,10,11.921649740048728,19.657787861822104
S1_1P,91,A2,11,18.541661226493005,18.099268309959
S1_1P,91,A2,12,3.682230838516674,16.524140454140543
S1_1P,91,A2,13,10.304794508526737,19.07797792332306
S1_1P,91,A2,14,17.641632662319882,16.674170616940792
S1_1P,91,A2,15,-7.148911218637107,7.106461969602674
S1_1P,91,A2,16,9.876597675626154,17.09482731512608
S1_1P,91,A2,17,15.194793347687265,26.794013464968813
S1_1P,91,A2,18,3.141254062289981,36.90544492703519
S1_1P,91,A2,19,24.45154953687365,41.12068622505768
S1_1P,91,A2,20,10.448235236292167,36.507789822307245
S1_1P,91,A2,21,20.89244872417379,50.2650784732064
S1_1P,91,A2,22,69.11002527976535,73.93805173338833
S1_1P,91,A2,23,54.693162338062805,72.63651382310414
S1_1P,91,A2,24,60.14633000269802,77.10995787469665
S1_1P,91,A2,25,126.0390859703485,123.18677627700916
S1_1P,92,A3,0,2.8690093807378494,-0.1520500106128373
S1_1P,92,A3,1,-1.0419736208715555,1.8529005852134042
S1_1P,92,A3,2,4.15118543105543,8.228736032251165
S1_1P,92,A3,3,-5.682749174965094,9.802124008879433
S1_1P,92,A3,4,-5.60780951462206,-0.6851917271280699
S1_1P,92,A3,5,-1.3636547135297694,9.550955856432699
S1_1P,92,A3,6,-11.911201427573983,0.9491611755787188
S1_1P,92,A3,7,-1.7769226014326769,9.510226693932399
S1_1P,92,A3,8,-7.767039219619927,10.373390606651618
S1_1P,92,A3,9,2.367936627797821,11.904959585395243
S1_1P,92,A3,10,6.738423479645396,20.516150048521304
S1_1P,92,A3,11,9.525475278315591,16.808784326391198
S1_1P,92,A3,12,-3.7386762404192266,15.638454900690284
S1_1P,92,A3,13,4.093209759076194,17.256878364222818
S1_1P,92,A3,14,9.187389737563548,12.269071169747745
S1_1P,92,A3,15,-18.903078193570465,-0.07172500594510112
S1_1P,92,A3,16,0.8655039378546991,16.591236467384146
S1_1P,92,A3,17,7.838517396786946,19.423674013661113
S1_1P,92,A3,18,-9.334937945297554,27.77704149917104
S1_1P,92,A3,19,-1.013674917366691,38.98718546680415
S1_1P,92,A3,20,-12.521471664126222,35.933773069935015
S1_1P,92,A3,21,-6.786614552100099,49.81647018982639
S1_1P,92,A3,22,33.79904066199367,72.39608535884909
S1_1P,92,A3,23,14.888044225488507,69.45353183480469
S1_1P,92,A3,24,20.98333211948558,82.25960825738909
S1_1P,92,A3,25,81.22213420504534,139.89813560461414
S1_1P,93,A4,0,2.29081628430755,-1.5600624459395158
S1_1P,93,A4,1,-1.0055349016847694,-0.34321666948434293
S1_1P,93,A4,2,2.4868675636029405,3.876086004326189
S1_1P,93,A4,3,-6.682367532582458,4.705165072492481
S1_1P,93,A4,4,-3.462504393234881,-2.9021872060883944
S1_1P,93,A4,5,-1.2137011274613978,6.0192481242747675
S1_1P,93,A4,6,-13.279114012457818,-2.8968935429976077
S1_1P,93,A4,7,-3.0365484978343416,2.2521298207015574
S1_1P,93,A4,8,-8.079295674054094,4.01536098591603
S1_1P,93,A4,9,5.406235688486501,5.524271988731137
S1_1P,93,A4,10,8.30651634569958,13.486475674166643
S1_1P,93,A4,11,11.329718397803681,10.000617874854564
S1_1P,93,A4,12,1.3040071375113889,9.061172707981015
S1_1P,93,A4,13,4.352496715566213,8.255032178218494
S1_1P,93,A4,14,9.863092181712023,4.406403159986715
S1_1P,93,A4,15,-16.981721280043764,-11.778359579071493
S1_1P,93,A4,16,-2.4529716126867607,-1.4095627539579478
S1_1P,93,A4,17,9.407861408923383,2.193875401816177
S1_1P,93,A4,18,2.685189646254936,8.068317387750474
S1_1P,93,A4,19,4.188016186287766,9.00611750056826
S1_1P,93,A4,20,-9.214438240930367,1.6755504740894194
S1_1P,93,A4,21,-13.888904608529902,3.314277280688099
S1_1P,93,A4,22,17.14380256632477,7.467917678797557
S1_1P,93,A4,23,-3.0014610456854314,-1.3788071465518703
S1_1P,93,A4,24,20.863032599126655,-2.6043908321755156
S1_1P,93,A4,25,37.80179307779187,28.224014703228868
S1_1P,94,A5,0,2.4539618340320892,0.5843875386557564
S1_1P,94,A5,1,-0.6478418529915553,2.0099848603747117
S1_1P,94,A5,2,3.3803956739991747,8.345271026706738
S1_1P,94,A5,3,-3.6377340629099644,10.675707400312406
S1_1P,94,A5,4,-0.45644178694465387,3.971379384141219
S1_1P,94,A5,5,1.9713920178678175,13.2942635100895
S1_1P,94,A5,6,-8.307335543633172,4.1925690282249874
S1_1P,94,A5,7,0.08939228812877353,11.264345101775856
S1_1P,94,A5,8,-4.813085385947148,15.119643470179426
S1_1P,94,A5,9,8.677005673555128,18.911653468945882
S1_1P,94,A5,10,13.164873735401322,27.414081463058963
S1_1P,94,A5,11,19.034494454260074,26.55548293835716
S1_1P,94,A5,12,1.87662068869043,22.99837991552355
S1_1P,94,A5,13,10.6144216717082,27.83565024821595
S1_1P,94,A5,14,19.853626291367192,25.60031548959993
S1_1P,94,A5,15,-8.767985744832135,11.748112162075664
S1_1P,94,A5,16,3.6043019039006747,19.02386177900081
S1_1P,94,A5,17,12.011236936203456,22.961550943430865
S1_1P,94,A5,18,0.5639022975049519,30.440649927549124
S1_1P,94,A5,19,2.8233892855851703,29.121708276164366
S1_1P,94,A5,20,-12.825245991241946,23.66230016445532
S1_1P,94,A5,21,-14.7219983549051,28.17470412451402
S1_1P,94,A5,22,23.628678206446494,37.01247780294401
S1_1P,94,A5,23,4.3064960903906435,28.250178991263848
S1_1P,94,A5,24,10.582571609341123,26.027658874827434
S1_1P,94,A5,25,42.62746100279353,73.55504554477531
S1_1P,95,B,0,1.3977142205190212,-1.6703848603220788
S1_1P,95,B,1,-2.5156648130777324,0.1048829463499259
S1_1P,95,B,2,1.829664878854224,5.451499237193838
S1_1P,95,B,3,-7.058869279333736,5.522478859767807
S1_1P,95,B,4,-8.30765192142838,-5.09806391543453
S1_1P,95,B,5,-3.6730728031287865,3.372447449957941
S1_1P,95,B,6,-14.860933133509842,-4.414216602477806
S1_1P,95,B,7,-5.726321029220069,3.6982510140941605
S1_1P,95,B,8,-10.96879367262975,5.442438192147414
S1_1P,95,B,9,-2.868967533129203,4.910865952124366
S1_1P,95,B,10,0.30679919153326374,11.541161840458528
S1_1P,95,B,11,3.5619406621109615,8.363789938649294
S1_1P,95,B,12,-10.093564373168691,4.313312494504046
S1_1P,95,B,13,-5.725005070450743,5.034610219985181
S1_1P,95,B,14,1.1172032896270778,1.2194880044395018
S1_1P,95,B,15,-29.82418163969931,-16.173113463665782
S1_1P,95,B,16,-17.61836471421807,-4.090848586533911
S1_1P,95,B,17,-9.36962967399623,-15.191795447844466
S1_1P,95,B,18,-28.49101484574996,-10.542013074592429
S1_1P,95,B,19,-33.148605758862644,-3.7208025943041867
S1_1P,95,B,20,-46.2061518948788,-11.608991095019633
S1_1P,95,B,21,-50.78388010504763,-8.04621426411008
S1_1P,95,B,22,-29.2766956686483,-7.841501378318458
S1_1P,95,B,23,-52.39080869368093,-18.902553601126492
S1_1P,95,B,24,-44.09459628716648,-18.577150254283005
S1_1P,95,B,25,-15.375782093967835,32.93993058322654
S1_1P,96,C1,0,1.7543675935354117,0.6622941672337967
S1_1P,96,C1,1,-1.787891121271927,1.844139559990059
S1_1P,96,C1,2,1.9195411904554545,7.987958855875596
S1_1P,96,C1,3,-5.718286194745662,9.367855282680823
S1_1P,96,C1,4,-7.217551523356379,0.5702337507530804
S1_1P,96,C1,5,-5.515520844457358,10.076123399715822
S1_1P,96,C1,6,-16.98359757391221,0.9504636969953386
S1_1P,96,C1,7,-5.800884519513945,8.97660689433165
S1_1P,96,C1,8,-11.182662785506034,11.517756275836309
S1_1P,96,C1,9,-1.338103261132121,13.126256099923296
S1_1P,96,C1,10,1.3487324549398636,19.088670597144663
S1_1P,96,C1,11,3.8806566176236315,16.625304124862865
S1_1P,96,C1,12,-10.500823707340956,16.585812028802735
S1_1P,96,C1,13,-2.2518250069023473,17.923255289275286
S1_1P,96,C1,14,5.003327784180035,13.194088805945718
S1_1P,96,C1,15,-16.49436766652576,5.5102754269505265
S1_1P,96,C1,16,-8.984450149666042,15.886857864493201
S1_1P,96,C1,17,-1.9395375883295163,17.767061313758862
S1_1P,96,C1,18,-12.081607511058632,25.66832810331968
S1_1P,96,C1,19,3.518480532952508,37.001474095339624
S1_1P,96,C1,20,-7.695755912656066,32.04667798551514
S1_1P,96,C1,21,-7.2319731169501775,44.170212105311535
S1_1P,96,C1,22,20.68162757609644,54.077821416583696
S1_1P,96,C1,23,-1.323513444415342,48.07962605298628
S1_1P,96,C1,24,-9.534196633990618,54.544421830334215
S1_1P,96,C1,25,48.283033748451764,116.02342829457672
