layer,condition,contrast,est,lo,hi,p_exact
16,assistant_next,suffer_minus_neutral,-0.01601842287554489,-0.5924091434747593,0.5603722977236695,0.9444444444444444
16,assistant_next,harm_minus_suffer,1.077538171495219,0.5432161819234818,1.6118601610669563,0.00022893772893772894
16,user_next,harm_minus_neutral,-0.03386774327266795,-0.5303205128699742,0.46258502632463827,0.8596611721611722
16,user_next,suffer_minus_neutral,0.13434241193182483,-0.679427732884203,0.9481125567478527,0.7063492063492064
16,user_next,harm_minus_suffer,-0.16821015520449278,-0.9552961340123788,0.6188758236033932,0.49496336996337
16,moderator_next,harm_minus_neutral,0.6081641062153196,0.3197185546609726,0.8966096577696665,0.0004578754578754579
16,moderator_next,suffer_minus_neutral,0.25160840992520517,-0.04971011811694337,0.5529269379673537,0.0873015873015873
16,moderator_next,harm_minus_suffer,0.35655569629011447,0.13084498710247186,0.5822664054777571,0.006868131868131868
17,assistant_next,harm_minus_neutral,1.028526167745962,0.6290466310310934,1.4280057044608307,0.00022893772893772894
17,assistant_next,suffer_minus_neutral,-0.22979019009328855,-0.8546221997868404,0.39504181960026336,0.47619047619047616
17,assistant_next,harm_minus_suffer,1.2583163578392507,0.6582221087040114,1.85841060697449,0.00022893772893772894
17,user_next,harm_minus_neutral,-0.011955946347519397,-0.4415511155344408,0.417639222839402,0.9352106227106227
17,user_next,suffer_minus_neutral,0.018789423326211252,-0.7064359780909729,0.7440148247433954,0.9761904761904762
17,user_next,harm_minus_suffer,-0.03074536967373065,-0.7388022730730662,0.6773115337256049,0.8756868131868132
17,moderator_next,harm_minus_neutral,0.6580868052665517,0.49239304875552214,0.8237805617775813,0.00022893772893772894
17,moderator_next,suffer_minus_neutral,0.16241097107805982,-0.046007457208898705,0.37082939936501835,0.15079365079365079
17,moderator_next,harm_minus_suffer,0.4956758341884919,0.2941762962542499,0.697175372122734,0.00022893772893772894
18,assistant_next,harm_minus_neutral,1.0105163117863951,0.5824576624981315,1.4385749610746588,0.00022893772893772894
18,assistant_next,suffer_minus_neutral,-0.2893527507563936,-0.8843985040088385,0.3056930024960512,0.31746031746031744
18,assistant_next,harm_minus_suffer,1.2998690625427889,0.74505755282607,1.8546805722595079,0.00022893772893772894
