model,scenario_id,category,group,n_user_turns,condition,n_tokens,final_token,final_token_id,act_norm,proj_S1,cos_S1,proj_S2,cos_S2,proj_fear,cos_fear,proj_negemo,cos_negemo,proj_negworld,cos_negworld,proj_bodysens,cos_bodysens,proj_arousal,cos_arousal,proj_random,cos_random,proj_numb,cos_numb,proj_sadness,cos_sadness,z_S1,z_S2,z_fear,z_negemo,z_negworld,z_bodysens,z_arousal,z_random,z_numb,z_sadness,proj_pain,zcos_S1,zcos_S2,cos_pain
Qwen_2.5_7B_base,gaslight_02,gaslighting,harm_to_model,1,moderator_next,19,]:,5669,51.303184509277344,-2.8473899364471436,-0.055501231817924275,-1.9903393983840942,-0.038795630669362716,-1.247875452041626,-0.02432354763116056,0.38059210777282715,0.007418488957620229,3.511122226715088,0.06843867998252932,0.03833529353141785,0.0007472302918054831,-1.1960315704345703,-0.02331300838095708,1.8674094676971436,0.03639948446785897,-3.096487522125244,-0.06035663383752123,-1.9922194480895996,-0.038832276536933864,-2.4286829150852305,0.5841642940447744,-1.1042203096438514,0.9511469453010494,-1.2009547303263055,-3.240407051412909,0.6735550521491604,-2.041326930280548,-1.338778146986675,-6.898154668820335,-0.922259310520228,-2.455063283571211,0.6828432297393988,-0.8861100269159061
Qwen_2.5_7B_base,gaslight_03,gaslighting,harm_to_model,1,assistant_next,16,]:,5669,49.22652816772461,-1.849247932434082,-0.03756608481779022,-2.262613296508789,-0.04596329216636229,-0.44264930486679077,-0.008992088642908073,-0.43684327602386475,-0.008874143521465754,4.23914098739624,0.08611496981775031,1.4489760398864746,0.029434861523232433,-1.777517318725586,-0.036108931198016433,3.5163025856018066,0.07143104981161909,-2.6835038661956787,-0.05451336842306744,0.40227460861206055,0.008171906969376972,-0.13182036998000674,0.2204206138612499,0.2617856859178204,0.05700842191752582,0.16283689229200385,0.18179306495257508,-0.03910206431298367,-0.16439337033535562,-0.7801902650943903,-0.2816581251484252,0.04430012194062158,-0.19940098223745664,0.1813716253712734,-0.009014678433091616
Qwen_2.5_7B_base,gaslight_03,gaslighting,harm_to_model,1,user_next,16,]:,5669,50.6787223815918,-1.4575462341308594,-0.028760516556752994,-0.36470508575439453,-0.007196414365151154,0.13921254873275757,0.002746962476373008,0.25449562072753906,0.005021745000027475,3.963104724884033,0.07820056502299602,0.8547819256782532,0.016866682613702562,-0.6402574777603149,-0.012633654671469733,3.5382397174835205,0.0698170662401846,-2.9571352005004883,-0.05835062648648417,-0.8356553316116333,-0.01648927384789738,0.7695393123793836,2.7559266685553627,1.2488708462721991,0.8132183347155238,-0.3542595929699899,-1.2597158181853034,1.354700485985959,-0.1394223527535398,-1.150294857017397,-3.702321938396956,1.7627329904673732,0.9080551410992643,2.8936214177832515,1.900838279441258
Qwen_2.5_7B_base,gaslight_03,gaslighting,harm_to_model,1,moderator_next,17,]:,5669,49.45301055908203,-2.6847476959228516,-0.05428886261060599,-2.4044361114501953,-0.048620621561099704,-0.8868446350097656,-0.017933076772954866,0.391308069229126,0.00791272492423138,4.093282699584961,0.0827711529249503,0.3674303889274597,0.007429889197311593,-1.086953043937683,-0.021979512099452245,2.1252970695495605,0.042976090748013125,-2.5680670738220215,-0.05192943856782844,-1.3786617517471313,-0.027878216839802496,-2.0544206668176455,0.03095275448844877,-0.49175850325771286,0.9628684270757517,-0.11039825184131245,-2.4420256940973064,0.8072394775880913,-1.747773703964898,-0.6240543202001496,-5.202764210100544,-1.0117339561645984,-2.3025863891122302,-0.00454329757414976,-1.15356484334319
Qwen_2.5_7B_base,gaslight_04,gaslighting,harm_to_model,1,assistant_next,19,]:,5669,48.40827178955078,-1.2778770923614502,-0.026397907736034645,-1.7353174686431885,-0.03584754019286777,-0.01646733283996582,-0.0003401760118922567,0.13192451000213623,0.002725247258891257,3.721141815185547,0.076869957914688,1.7147560119628906,0.03542278929967979,-1.4941192865371704,-0.03086495822517021,3.414809226989746,0.0705418537111844,-1.7619163990020752,-0.03639701096254371,0.09858274459838867,0.002036485521048251,1.1829828109819693,0.9248602472388565,0.9847715589318722,0.6791459002137797,-0.8075267435615517,0.8265725764743503,0.308224804873438,-0.27992316958189667,0.46631812303888687,-1.1208233604781765,1.053921529110413,1.2051950334934078,0.8891006906545347,1.0471478620739711
Qwen_2.5_7B_base,gaslight_04,gaslighting,harm_to_model,1,user_next,19,]:,5669,51.38739776611328,-0.6940842866897583,-0.013506896960395661,0.7824079990386963,0.015225678533086658,0.8916378021240234,0.017351293135765708,0.8630797863006592,0.016795553459019584,3.157210350036621,0.06143938956408103,1.650702714920044,0.032122714647531296,-0.12927842140197754,-0.0025157611986966273,3.2401020526885986,0.06305246409704832,-1.7762541770935059,-0.03456594912974621,-0.2958405017852783,-0.00575706330045703,2.5263706496443072,4.288409723020692,2.5253040705913716,1.4789083182255642,-1.863934970159173,0.6711799287289764,1.9809460336148115,-0.4787921896829178,0.44692532388051104,-2.210698709776878,3.4073901863324996,2.826467891333865,4.462339876889795,3.6444038841118296
Qwen_2.5_7B_base,gaslight_04,gaslighting,harm_to_model,1,moderator_next,20,]:,5669,50.01625442504883,-2.0326881408691406,-0.040640551041565845,-1.9156720638275146,-0.03830099006510411,-0.4992935359477997,-0.009982625482202174,0.9744055271148682,0.019481777240537877,3.87424635887146,0.077459745904747,0.6867915391921997,0.013731366874370446,-0.9021173715591431,-0.01803648397764368,2.4665589332580566,0.04931514687798713,-1.9794052839279175,-0.03957524022303845,-1.1025322675704956,-0.02204347926977779,-0.5539416135773936,0.6839159457755114,0.16569298010825786,1.600680186044478,-0.5207172472399374,-1.6672587887583041,1.0337703215232517,-1.3593156300189837,0.17214993061395292,-4.439759694575764,0.06498716609905891,-0.5860695474654302,0.7174498050508887,0.06569012879272929
Qwen_2.5_7B_base,gaslight_05,gaslighting,harm_to_model,1,assistant_next,22,]:,5669,49.11021423339844,-1.5725077390670776,-0.032019973107705574,-1.315679669380188,-0.026790346772412005,0.04529741406440735,0.0009223623796289996,0.5541641712188721,0.01128409191182068,4.366369724273682,0.08890960449739271,1.8147327899932861,0.03695224747684238,-1.060439109802246,-0.021593045893924693,3.122851848602295,0.06358864234965063,-1.6579933166503906,-0.03376066145365819,0.5208731889724731,0.010606208852948606,0.5049970190430602,1.4854743879969736,1.0895508372523064,1.1410059501675156,0.40117345019529227,1.0691152240573865,0.8397344164624508,-0.6122579920265301,0.606881008802205,0.04605498603798321,0.9952357035200169,0.4981207667245173,1.5227697495979096,1.0104452581612136
Qwen_2.5_7B_base,gaslight_05,gaslighting,harm_to_model,1,user_next,22,]:,5669,52.94536590576172,-0.8274701833724976,-0.01562875559015542,1.4390971660614014,0.027180795551075665,1.2614105939865112,0.023824759209931906,1.718821406364441,0.03246405756121882,4.282995700836182,0.08089462840731997,1.7558432817459106,0.033163304317721846,0.45539700984954834,0.008601262868975475,3.4938430786132812,0.06598959170160476,-1.5892271995544434,-0.03001636068363629,-0.11679089069366455,-0.0022058755982826235,2.219431287405175,5.165712086540301,3.1525959841139755,2.414947500928669,0.24498957026112678,0.9262498754577444,2.6975123606943208,-0.1899590070336005,0.6998917590899432,-1.715946538804559,3.6925716869727383,2.5596065982609395,5.298756567874607,3.9291815830677734
Qwen_2.5_7B_base,gaslight_05,gaslighting,harm_to_model,1,moderator_next,23,]:,5669,50.0302619934082,-2.2605044841766357,-0.04518274328594304,-1.249843955039978,-0.024981759144188626,-0.3592149019241333,-0.007179952445011423,1.4635872840881348,0.029254039970467702,4.324676513671875,0.08644121260531631,0.954362154006958,0.01907569770737361,-0.4580838680267334,-0.009156135702169395,2.0568337440490723,0.04111179238517825,-1.7169840335845947,-0.03431890949943092,-0.734757661819458,-0.014686264523585082,-1.0781784696580152,1.5734274572649352,0.40332591664139167,2.1357637688161053,0.32306989791100177,-1.0181351961490104,1.5779687600404757,-1.8257054460905557,0.5270921378615004,-3.4235202092483523,0.24762449380345997,-1.157330647860961,1.6493040927648097,0.24598672245192432
Qwen_2.5_7B_base,gaslight_06,gaslighting,harm_to_model,1,assistant_next,31,]:,5669,48.13901901245117,-1.4305940866470337,-0.029717973402761076,-2.0939018726348877,-0.043496978450958866,-0.2451457679271698,-0.005092454581672359,-0.37384486198425293,-0.007765942672981306,4.129556655883789,0.08578398024304729,1.5773922204971313,0.032767435914910076,-1.8154101371765137,-0.037711822434664845,3.6389174461364746,0.07559184879100397,-1.7598696947097778,-0.03655807141093978,0.037194252014160156,0.0007726425003496613,0.8315599244935504,0.44581024772468586,0.596835679699977,0.12591822203316685,-0.0424465445621223,0.4933294142070063,-0.08554273256878886,-0.02482098435925983,0.4690864268181755,-1.29045282682326,0.6386850861091181,0.7876379896436223,0.3539225049372508,0.5707802472904365
Qwen_2.5_7B_base,gaslight_06,gaslighting,harm_to_model,1,user_next,31,]:,5669,48.92842102050781,-1.6662635803222656,-0.03405512676617685,-0.27988767623901367,-0.00572034965366452,0.8873628377914429,0.018135938566656677,1.0619487762451172,0.02170412929941093,4.515557289123535,0.09228904581308456,1.3892232179641724,0.02839297056779933,-0.46571028232574463,-0.009518195613354194,3.043278694152832,0.0621985878693546,-1.5790177583694458,-0.03227199499668337,-0.8278659582138062,-0.01691994020953211,0.2892518852864665,2.869238289291877,2.5180519130085535,1.6964379585377043,0.6806453019243509,0.03683332615016289,1.5686219816555325,-0.7028360424987709,0.7137007078097063,-3.6807982423911763,1.5792450872891717,0.24216415902005786,2.996891436788785,1.6195277979044214
Qwen_2.5_7B_base,gaslight_06,gaslighting,harm_to_model,1,moderator_next,32,]:,5669,50.21760177612305,-2.355079174041748,-0.04689748396470651,-2.322612762451172,-0.046250969387301645,-0.8782950043678284,-0.017489783926428585,0.4516937732696533,0.00899473008056749,4.325560092926025,0.08613633347546076,0.5044286251068115,0.010044856927967678,-1.3771536350250244,-0.02742372368088313,2.504549980163574,0.04987394641682017,-2.063829183578491,-0.041097724912856744,-1.478995680809021,-0.029451738603579407,-1.295807887108397,0.14026446705009538,-0.477254693666209,1.0289203564569986,0.3247250997406939,-2.10966936524018,0.451575530453121,-1.3160704553377824,0.057960987274888603,-5.48000820366696,-0.5777717100291507,-1.3729896500214291,0.1612448437724197,-0.6058724031245047
Qwen_2.5_7B_base,gaslight_07,gaslighting,harm_to_model,1,assistant_next,21,]:,5669,50.789947509765625,-2.0336642265319824,-0.04004068376209603,-2.636971950531006,-0.05191917061981571,-0.16416573524475098,-0.003232248570707541,-0.34195804595947266,-0.006732789906776784,4.26454496383667,0.08396435068212475,1.6811604499816895,0.033100259646034184,-1.7531945705413818,-0.03451853479872738,3.421252727508545,0.06736082424284302,-2.1934006214141846,-0.043185723336147355,-0.1423097848892212,-0.0028019281741108043,-0.5561877214365777,-0.2797029582493206,0.734212254657305,0.16079710195560762,0.21042595471978456,0.7450700844908298,-0.009292598412342673,-0.2725885387098688,-0.11729300637642855,-1.7864606729994916,-0.4179453398429491,-0.5106256156095283,-0.23531991687372406,-0.37297276624162623
Qwen_2.5_7B_base,gaslight_07,gaslighting,harm_to_model,1,user_next,21,]:,5669,51.13410949707031,-1.1993694305419922,-0.02345536946547801,-0.4916830062866211,-0.009615558208064456,0.6557807922363281,0.01282472304076989,0.5261330604553223,0.010289277854451863,3.770526170730591,0.07373798444552203,1.05207359790802,0.02057479064866276,-0.650357723236084,-0.012718667238613899,2.5190725326538086,0.049264034466037526,-2.331674337387085,-0.04559919709798948,-1.381394863128662,-0.027015134842776678,1.3636397788401629,2.5862908113007297,2.125190275563443,1.1103445713188187,-0.7150154320155132,-0.7810882261444386,1.3423218303826596,-1.299539446839412,-0.30431741041204685,-5.210316378358701,1.9749652950704464,1.5752713226410133,2.72437068731686,2.1498210049789366
Qwen_2.5_7B_base,gaslight_07,gaslighting,harm_to_model,1,moderator_next,22,]:,5669,50.37158966064453,-2.56274151802063,-0.050876725060414504,-2.3818719387054443,-0.04728601886007993,-0.6300519704818726,-0.012508081931234621,0.6558629274368286,0.01302049293769373,4.0634613037109375,0.08066970550436552,0.5131121873855591,0.010186539492646886,-0.9537034630775452,-0.01893336044192142,1.9110841751098633,0.037939723323899756,-2.154512405395508,-0.04277237267893561,-1.661420464515686,-0.03298328434160494,-1.7736676084668512,0.0610973085239356,-0.0561289343569956,1.2522474960036094,-0.16626243016238398,-2.0886031313903626,0.9705474560633437,-1.9916120499322754,-0.06469410590045656,-5.98408669469394,-0.8562851499714578,-1.873449675659326,0.08882960486475287,-0.8923100353972866
Qwen_2.5_7B_base,gaslight_08,gaslighting,harm_to_model,1,assistant_next,26,]:,5669,48.828304290771484,-1.4461069107055664,-0.02961616078440962,-2.0927019119262695,-0.04285837778564407,-0.4282374680042267,-0.008770271141387216,-0.46124231815338135,-0.009446207990486285,3.54829740524292,0.0726688640283899,1.8669791221618652,0.03823559202556053,-1.54986572265625,-0.031741133450525615,3.5286660194396973,0.07226681472341469,-1.6475023031234741,-0.03374072327625047,0.13554692268371582,0.002775990783471342,0.7958627747837935,0.44741333243913944,0.2862342903631562,0.030319922821327727,-1.1313147707761397,1.1958642949948128,0.2399031056152445,-0.15032008466600477,0.6210708028552244,-1.0186834717377,0.6216380536114665,0.800442729131609,0.39860096810407575,0.5995218486178424
Qwen_2.5_7B_base,gaslight_08,gaslighting,harm_to_model,1,user_next,26,]:,5669,49.96620178222656,-1.2271934747695923,-0.02456047149867846,-0.21454715728759766,-0.004293845632347305,0.4630786180496216,0.00926783708851656,0.47394758462905884,0.009485363460178923,3.5744619369506836,0.07153759560371772,1.4025992155075073,0.02807095927804592,-0.29117655754089355,-0.005827470313032033,3.0664567947387695,0.06137062024653506,-1.598464012145996,-0.031990904954368266,-0.6589434146881104,-0.013187782764838903,1.2996128119529047,2.95652980343329,1.798285434953919,1.0532623294410104,-1.0823009663524825,0.06928336026946921,1.7825269679705535,-0.6764524313519101,0.6873983552787488,-3.214029313791037,2.128071307693097,1.4362851746379386,3.096694037749639,2.2664896061937885
Qwen_2.5_7B_base,gaslight_08,gaslighting,harm_to_model,1,moderator_next,27,]:,5669,50.36031723022461,-2.3936595916748047,-0.04753066945015606,-2.1682896614074707,-0.043055520311657894,-0.9496525526046753,-0.018857159859881203,0.39346885681152344,0.007813073436625939,3.7809901237487793,0.07507875906467787,0.8011247515678406,0.01590785752809023,-0.7872543334960938,-0.015632433963771966,2.3914544582366943,0.047486882326496185,-1.8429503440856934,-0.03659528862101002,-1.110591173171997,-0.02205290264743322,-1.3845867541229198,0.34643205453312964,-0.5983074427133035,0.9652319697563936,-0.6954133939412127,-1.3898875773372814,1.174544126787911,-1.444806986698787,0.3567143188792523,-4.462028165407369,-0.5190773497948951,-1.4526239362232423,0.3848082717203636,-0.5339078322514393
Qwen_2.5_7B_base,gaslight_09,gaslighting,harm_to_model,1,assistant_next,27,]:,5669,48.55646514892578,-1.6673864126205444,-0.034339122658673026,-2.2471699714660645,-0.046279521472039835,-0.29197055101394653,-0.006013010834261806,0.003125786781311035,6.437426554268412e-05,4.221093654632568,0.08693165043390627,1.747697114944458,0.03599308783257099,-1.7438710927963257,-0.03591429251383439,3.4925432205200195,0.07192746032496736,-1.785243034362793,-0.03676633026904529,0.4171491861343384,0.00859101223400252,0.2866680931607148,0.24105208799079866,0.5174009337446599,0.5382614921282659,0.12902897062433652,0.906487357575075,0.0021340664452547545,-0.19143863433746697,0.43476729614602,-0.24055650266192033,0.2638600905757567,0.2064466470067763,0.15924725226398864,0.18284694963538248
Qwen_2.5_7B_base,gaslight_09,gaslighting,harm_to_model,1,user_next,27,]:,5669,50.55317687988281,-1.3040122985839844,-0.025794863529197992,0.10088181495666504,0.0019955583641432842,0.6203564405441284,0.01227136411264776,1.0238494873046875,0.020252920795411362,4.167825698852539,0.0824443873973643,1.66506826877594,0.03293696601367379,-0.26205694675445557,-0.005183787902728994,3.137547016143799,0.06206428972008597,-1.7796351909637451,-0.03520323154353402,-0.07620203495025635,-0.0015073639215853172,1.1228420934890762,3.377926404396078,2.065095509676608,1.6547636652168871,0.0292425423476301,0.706030616407133,1.8182153711972082,-0.5955304959698325,0.4423522775884624,-1.60379089448954,2.250384248942577,1.2810385202174912,3.5367200509702275,2.4088792855938594
Qwen_2.5_7B_base,gaslight_09,gaslighting,harm_to_model,1,moderator_next,28,]:,5669,49.586490631103516,-2.326336145401001,-0.04691471640345906,-1.925215244293213,-0.038825398204034356,-0.7239030599594116,-0.01459879597741361,1.1423169374465942,0.023036857880199872,4.226438045501709,0.0852336592428794,0.5862202048301697,0.011822175704897705,-0.8740734457969666,-0.01762724957286445,2.1727757453918457,0.04381789712758892,-2.0449061393737793,-0.04123917852115745,-1.1371979713439941,-0.022933624801241285,-1.2296662102203508,0.6711667560545825,-0.21534029549586522,1.7843473767108848,0.13904057456777383,-1.9112438239602738,1.068140387043669,-1.69372876975874,0.08355566403630227,-4.535548409757313,-0.27924972708288415,-1.3751569343182277,0.6807606016219689,-0.3471981663481294
Qwen_2.5_7B_base,gaslight_10,gaslighting,harm_to_model,1,assistant_next,26,]:,5669,48.82172393798828,-1.9065494537353516,-0.039051252187591465,-2.202378273010254,-0.045110620751689166,-0.23582518100738525,-0.00483033293348925,-0.03680145740509033,-0.0007537926651634487,3.8959708213806152,0.07979994369574386,1.3012421131134033,0.02665293250943366,-1.8328114748001099,-0.03754090038131561,3.0680999755859375,0.06284292581480604,-1.9760669469833374,-0.04047515711434671,-0.24612665176391602,-0.005041334715597873,-0.26367908099034193,0.30089145324102756,0.6126473590142292,0.4945877194151415,-0.4800209883301379,-0.17660794019369325,-0.10686945833956367,-0.6745820000646306,0.17666525352356896,-2.073328764790646,0.018606186125342816,-0.38618707588958234,0.24102713539974804,-0.07257997024491715
Qwen_2.5_7B_base,gaslight_10,gaslighting,harm_to_model,1,user_next,26,]:,5669,50.10081481933594,-0.9899635910987854,-0.019759430952742074,0.504647970199585,0.010072649956280169,1.089349389076233,0.02174314715248521,1.1695079803466797,0.02334309301283697,3.4926586151123047,0.0697126110165447,1.1202672719955444,0.022360260527403395,-0.13340234756469727,-0.0026626782028545347,2.877396821975708,0.05743213623075056,-1.660757303237915,-0.03314830924859452,-0.8490346670150757,-0.016946524124940954,1.84551152395222,3.91733685928423,2.86070700567526,1.8140898608629867,-1.2355424637572332,-0.6156510657613113,1.9758918335140108,-0.8916592290928365,0.6031425329779528,-3.7392918887736313,2.8814241916182253,2.0401010322142707,4.1018181769116815,3.070959604562976
Qwen_2.5_7B_base,gaslight_10,gaslighting,harm_to_model,1,moderator_next,27,]:,5669,49.41554260253906,-2.479102611541748,-0.05016847900430354,-2.0337677001953125,-0.041156437693164453,-0.7501451373100281,-0.015180348080838117,0.7284994125366211,0.01474231333238845,3.5732734203338623,0.07231071910055807,-0.06850194931030273,-0.0013862429855578066,-1.4157911539077759,-0.028650725649120565,2.032426357269287,0.041129293542652656,-2.3854191303253174,-0.048272648739523305,-1.54691481590271,-0.03130421592948828,-1.581202938277109,0.5261463553670874,-0.25985801902323097,1.331699744852004,-1.08452740486328,-3.499593116915286,0.40422217248147774,-1.853488352611359,-0.37701081999149716,-5.667683224759138,-0.5275282914550108,-1.7843751936477832,0.5176739222428081,-0.6333506357024876
Qwen_2.5_7B_base,gaslight_11,gaslighting,harm_to_model,1,assistant_next,26,]:,5669,48.684635162353516,-1.4518342018127441,-0.02982119917241174,-1.6356347799301147,-0.03359652946921755,-0.23123539984226227,-0.004749658677139892,-0.14949321746826172,-0.003070644711000334,3.842308759689331,0.07892241046638226,1.6328260898590088,0.033538837960146166,-1.3473920822143555,-0.027675920292327804,3.1410670280456543,0.06451865188207377,-1.7749079465866089,-0.03645725064319874,0.2718907594680786,0.0055847344559813855,0.7826834872915314,1.058031103104285,0.6204335798316621,0.3713216534511614,-0.5805456920047075,0.6278114179850662,0.4880506847794697,-0.5915236695732287,0.4487461902431126,-0.6419364414788973,0.9203572951979082,0.7746555213580026,1.046588311897706,0.9106219166278543
Qwen_2.5_7B_base,gaslight_11,gaslighting,harm_to_model,1,user_next,26,]:,5669,49.916053771972656,-0.8973284959793091,-0.017976751529247485,0.529132604598999,0.010600449446909231,0.9303135275840759,0.018637561611619974,1.1578235626220703,0.023195414603711644,3.9711782932281494,0.07955713629465486,1.4071654081344604,0.028190638117402005,0.17989760637283325,0.003604002976570313,3.0441925525665283,0.06098624235146991,-1.3779500722885132,-0.027605348743778655,-0.2631983757019043,-0.005272820181343891,2.0586776661311244,3.950047049595283,2.590914549146358,1.8013090488037464,-0.3391354430620394,0.08036089718287767,2.359865890345238,-0.7017957982845889,0.9856581358394639,-2.120501570300054,3.0043623578632035,2.2643045344721604,4.138744649717523,3.2015245920948416
Qwen_2.5_7B_base,gaslight_11,gaslighting,harm_to_model,1,moderator_next,27,]:,5669,50.27387237548828,-2.11902117729187,-0.042149551589446055,-1.5566561222076416,-0.030963521381070513,-0.7685239315032959,-0.015286746279723627,0.809089183807373,0.01609363165352378,4.055480003356934,0.08066774671875562,0.6942980289459229,0.013810315301759754,-0.6305855512619019,-0.012543007360804626,2.1719326972961426,0.043202017164587825,-1.8808197975158691,-0.03741147655124511,-0.8319535255432129,-0.01654842736858367,-0.7526058486935601,1.1635424569791637,-0.29103627018569206,1.4198515676286996,-0.18121373519497264,-1.6490481208933183,1.3665542025546809,-1.6946884106513431,0.3054933626107356,-3.6920930606144045,0.20546830414280182,-0.7758530852596801,1.2308016415631853,0.22747427815175258
Qwen_2.5_7B_base,gaslight_12,gaslighting,harm_to_model,1,assistant_next,29,]:,5669,50.021610260009766,-1.5055603981018066,-0.030098199363754602,-2.1841273307800293,-0.04366367494822832,-0.13706693053245544,-0.002740154301710572,-0.28960108757019043,-0.005789519490973178,4.261356830596924,0.08519031691396198,1.7162262201309204,0.03430969557377431,-1.728940725326538,-0.034563875819662596,3.4739127159118652,0.06944823842844412,-1.7066134214401245,-0.034117522658091884,0.4357938766479492,0.008712112112799148,0.6590520927092189,0.3252737570144082,0.7801833521426841,0.2180669172719077,0.20445365065431154,0.8301392865504016,0.020432421409259688,-0.21264572105403617,0.5411190810311207,-0.18903725583152037,0.49216292486181357,0.7398178426331136,0.34225990619939833,0.541038874416256
Qwen_2.5_7B_base,gaslight_12,gaslighting,harm_to_model,1,user_next,29,]:,5669,48.854671478271484,-1.3496296405792236,-0.0276253958882823,-0.43242526054382324,-0.008851257156363193,0.9455761313438416,0.019354876467942154,1.2185657024383545,0.02494266496051092,4.369316101074219,0.08943497047191297,1.3782596588134766,0.028211420056861274,-0.2121669054031372,-0.004342817155110749,2.5606861114501953,0.05241435535164905,-1.2415847778320312,-0.025413839460249697,-1.0372790098190308,-0.021231930917402015,1.017870292067172,2.665456058738416,2.6168064160670617,1.8677508597151222,0.4066928738896623,0.010235843057293673,1.8793595920385655,-1.252170747349893,1.1701012727539553,-4.259451059786075,1.8416631754027941,1.0508166640081638,2.7778435354385684,1.914330099723366
Qwen_2.5_7B_base,gaslight_12,gaslighting,harm_to_model,1,moderator_next,30,]:,5669,50.51074981689453,-2.4062821865081787,-0.047639011403139774,-2.2525298595428467,-0.044595058828238464,-0.427165150642395,-0.008456915650448716,1.080912470817566,0.021399652049038258,4.405379772186279,0.0872166774034464,0.8030155897140503,0.01589791465430716,-0.8660380840301514,-0.017145619242826687,2.0440540313720703,0.04046770318757746,-1.434299349784851,-0.028395922748806934,-1.188039779663086,-0.0235205334304049,-1.4136330873883776,0.23389155799564032,0.28805339664844787,1.717181090287336,0.47425065563895813,-1.385300423208417,1.0779883631347404,-1.8402525815897948,0.9094419875466409,-4.676035143510443,-0.5898707646963686,-1.466249855151947,0.27709743043421176,-0.5945762123588676
Qwen_2.5_7B_base,gaslight_13,gaslighting,harm_to_model,1,assistant_next,34,]:,5669,48.46150207519531,-1.3557050228118896,-0.027974886554451187,-1.714908480644226,-0.03538702696386273,-0.03828594088554382,-0.000790027944782591,0.3053807020187378,0.006301511280952326,4.450221061706543,0.0918300273648422,1.9118512868881226,0.039450929191620965,-1.148072361946106,-0.02369039985935019,3.603177070617676,0.07435132871091789,-1.674736738204956,-0.03455808562446847,0.14715206623077393,0.0030364734878098776,1.0038899988410535,0.9521255872317637,0.9477579205774307,0.8688781609841639,0.5582514785544561,1.3047237106501137,0.7323328834711597,-0.06550422181586477,0.5842344167458127,-0.9866159909464985,0.9780077930364086,1.0068620245318725,0.9213196100159713,0.9640908172739219
Qwen_2.5_7B_base,gaslight_13,gaslighting,harm_to_model,1,user_next,34,]:,5669,48.48185729980469,-1.346785545349121,-0.027779165658213072,-0.30723094940185547,-0.006337029282974544,0.7787241339683533,0.01606217619000934,1.5829778909683228,0.03265093334150587,4.674839019775391,0.09642450351823101,1.368614912033081,0.02822942412395151,-0.11212682723999023,-0.002312758493277483,2.9795327186584473,0.06145665377944278,-1.2901887893676758,-0.026611785546690955,-0.7361559867858887,-0.015184153986379031,1.0244149478200317,2.83270910718144,2.333754469000979,2.266357260433621,0.979026472343508,-0.013162214626400583,2.001966678874192,-0.7753980293356717,1.104361112180157,-3.4273840786454906,1.9285620275007358,1.0314773927373446,2.9537466366024625,1.9926120146699036
Qwen_2.5_7B_base,gaslight_13,gaslighting,harm_to_model,1,moderator_next,35,]:,5669,50.566673278808594,-2.113062620162964,-0.04178765347113517,-1.8308175802230835,-0.036206012013654455,-0.5214148759841919,-0.010311433245949872,1.213968276977539,0.024007279859683532,4.747225761413574,0.09388052354638553,0.9815863370895386,0.019411724628934614,-0.5520775318145752,-0.010917813967523527,2.674661874771118,0.052893767798879734,-1.617706060409546,-0.03199154612149445,-1.1421141624450684,-0.022586302170756085,-0.7388943861589412,0.7972770955549617,0.12816577955026465,1.8627220399522606,1.1146279666544863,-0.952089604630479,1.4627720357912144,-1.1224322379980822,0.6613722042955764,-4.54913289176396,0.029191354698010263,-0.7303379889857888,0.8640209014979299,0.06684145625607052
Qwen_2.5_7B_base,gaslight_14,gaslighting,harm_to_model,1,assistant_next,26,]:,5669,49.22343826293945,-1.272946834564209,-0.025860583483917586,-1.6968811750411987,-0.03447303225704955,-0.0572824627161026,-0.0011637233142901117,0.10451161861419678,0.002123208420669875,3.9005534648895264,0.07924179217334906,1.7416623830795288,0.035382786017018934,-1.7375935316085815,-0.03530012516246399,3.6951520442962646,0.07506895443909617,-1.9036072492599487,-0.03867278102539991,-0.11472344398498535,-0.00233066701623241,1.1943280147973256,0.9762091241737997,0.9155317406323237,0.6491607506678416,-0.47143635952050156,0.8918471593929668,0.009827717867702755,0.03919080838220564,0.2746718174462002,-1.7102337436677673,1.0852685694855626,1.2727730722507007,0.9852654858363409,1.1290192790435207
Qwen_2.5_7B_base,gaslight_14,gaslighting,harm_to_model,1,user_next,26,]:,5669,50.64512634277344,-0.7649075984954834,-0.01510328147507185,0.4145779609680176,0.008185939909836433,0.9511213898658752,0.018780116835498642,1.1404037475585938,0.02251754176384473,3.699223041534424,0.07304203402510154,1.253860592842102,0.024757774012760768,-0.5921939611434937,-0.011693009849268427,3.5695784091949463,0.07048217009146213,-1.719042181968689,-0.033942894531133486,-1.1999496221542358,-0.02369328914361484,2.363396431995062,3.797008040188064,2.6262135328312333,1.782254664778764,-0.8485870039530563,-0.2915550269023371,1.4136061552303782,-0.10374954803427588,0.5243083551863641,-4.708944572313502,3.080202236091563,2.6256942724635466,3.9698181495159046,3.297756210989726
